*Begin rocking: 25/09/2025 14:52:23
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.3990100	2	92	14	4469	26	106
         1	-0.3989500	2	128	31	4542	26	159
         2	-0.3989100	2	223	50	4543	70	273
         3	-0.3988400	2	331	101	4551	125	432
         4	-0.3988000	2	475	230	4490	315	705
         5	-0.3987600	2	664	422	4521	842	1086
         6	-0.3986800	2	874	652	4508	1981	1526
         7	-0.3986400	2	1048	945	4463	3200	1993
         8	-0.3986000	2	1148	954	4523	3770	2102
         9	-0.3985500	2	1142	1063	4610	4084	2205
        10	-0.3984900	2	1064	971	4565	3947	2035
        11	-0.3984500	2	1023	800	4549	3683	1823
        12	-0.3984000	2	933	640	4487	2915	1573
        13	-0.3983600	2	840	499	4672	2182	1339
        14	-0.3982900	2	656	283	4522	772	939
        15	-0.3982400	2	514	150	4622	429	664
        16	-0.3982000	2	401	88	4527	220	489
        17	-0.3981600	2	222	50	4627	104	272
        18	-0.3980900	2	152	20	4532	43	172
        19	-0.3980500	2	101	18	4481	37	119
*stopped by user: 25/09/2025 14:53:46
