*Begin rocking: 13/10/2025 17:16:46
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3468000	2	25	66	6085	87	91
         1	0.3468500	2	27	78	6109	137	105
         2	0.3468900	2	27	78	6251	87	105
         3	0.3469500	2	17	79	6274	119	96
         4	0.3470000	2	17	109	6106	121	126
         5	0.3470500	2	17	116	6183	118	133
         6	0.3471000	2	31	143	6200	135	174
         7	0.3471500	2	44	191	6272	165	235
         8	0.3471900	2	75	185	6189	225	260
         9	0.3472400	2	97	234	6150	196	331
        10	0.3473000	2	152	298	6227	259	450
        11	0.3473500	2	196	329	6315	333	525
        12	0.3474000	2	268	348	6145	390	616
        13	0.3474600	2	289	415	6176	402	704
        14	0.3475000	2	345	377	6244	445	722
        15	0.3475500	2	375	392	6293	432	767
        16	0.3476000	2	371	316	6234	393	687
        17	0.3476500	2	372	295	6196	363	667
        18	0.3476900	2	327	235	6144	247	562
        19	0.3477500	2	240	197	6212	149	437
        20	0.3478100	2	187	160	6332	157	347
        21	0.3478500	2	114	154	6191	144	268
        22	0.3479000	2	96	107	6301	116	203
        23	0.3479500	2	55	98	6293	119	153
        24	0.3480000	2	37	95	6192	123	132
        25	0.3480500	2	22	76	6162	86	98
        26	0.3481000	2	15	82	6238	85	97
        27	0.3481600	2	8	60	6367	73	68
        28	0.3482000	2	7	57	6161	69	64
        29	0.3482500	2	5	45	6121	63	50
        30	0.3483100	2	5	48	6082	48	53
        31	0.3483500	2	6	27	6139	36	33
        32	0.3484000	2	5	29	6049	32	34
        33	0.3484500	2	2	22	6130	38	24
        34	0.3485100	2	2	28	6286	33	30
        35	0.3485500	2	2	31	6209	39	33
        36	0.3486100	2	1	36	6211	22	37
        37	0.3486600	2	1	19	6091	26	20
        38	0.3487100	2	0	26	6232	21	26
        39	0.3487600	2	1	25	6166	26	26
        40	0.3488000	2	2	22	6194	23	24
        41	0.3488500	2	0	14	6103	24	14
        42	0.3489100	2	1	12	6122	23	13
        43	0.3489500	2	1	10	6153	17	11
        44	0.3490100	2	0	19	6249	11	19
        45	0.3490600	2	1	10	6162	13	11
        46	0.3491000	2	2	8	6225	17	10
        47	0.3491600	2	1	10	6174	14	11
        48	0.3492100	2	1	6	6176	10	7
        49	0.3492600	2	0	5	6320	20	5
        50	0.3493100	2	0	7	6103	14	7
        51	0.3493700	2	0	11	6118	11	11
        52	0.3494100	2	0	5	6185	6	5
        53	0.3494500	2	2	10	6184	8	12
        54	0.3495000	2	0	5	6188	15	5
        55	0.3495500	2	0	7	6302	11	7
        56	0.3496000	2	1	11	6269	10	12
        57	0.3496600	2	0	9	6201	9	9
        58	0.3497100	2	0	3	6129	12	3
        59	0.3497600	2	0	3	6004	6	3
        60	0.3498100	2	1	6	6215	6	7
        61	0.3498700	2	2	7	6179	8	9
        62	0.3499100	2	1	10	6272	7	11
        63	0.3499500	2	0	3	6108	11	3
        64	0.3500100	2	0	4	6250	11	4
        65	0.3500600	2	0	4	6295	10	4
        66	0.3501000	2	0	4	6169	7	4
        67	0.3501600	2	1	5	6181	11	6
        68	0.3502000	2	1	1	6269	6	2
*stopped by user: 13/10/2025 17:21:13
