*Begin rocking: 30/09/2025 14:44:16
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.8814600	5	2	53	12082	74	55
         1	-0.8814000	5	8	68	11990	75	76
         2	-0.8813600	5	9	61	12112	116	70
         3	-0.8812900	5	3	87	12057	97	90
         4	-0.8812500	5	10	84	12068	91	94
         5	-0.8812100	5	21	140	12017	159	161
         6	-0.8811600	5	27	186	12126	166	213
         7	-0.8811100	5	35	168	11910	188	203
         8	-0.8810500	5	46	205	12222	250	251
         9	-0.8810000	5	47	204	11982	251	251
        10	-0.8809500	5	64	214	12124	281	278
        11	-0.8809000	5	80	234	12024	384	314
        12	-0.8808500	5	105	251	12083	437	356
        13	-0.8808100	5	147	268	11941	596	415
        14	-0.8807500	5	208	310	11995	708	518
        15	-0.8807000	5	235	327	12031	815	562
        16	-0.8806500	5	253	351	11884	989	604
        17	-0.8806100	5	284	386	12178	1194	670
        18	-0.8805500	5	262	445	12166	1207	707
        19	-0.8805100	5	278	459	12264	1328	737
        20	-0.8804600	5	277	450	12062	1342	727
        21	-0.8804100	5	287	485	12072	1345	772
        22	-0.8803400	5	229	441	12124	1279	670
        23	-0.8803000	5	210	461	11984	1223	671
        24	-0.8802500	5	185	412	12157	1091	597
        25	-0.8802000	5	158	368	12233	895	526
        26	-0.8801600	5	110	335	11998	867	445
        27	-0.8801000	5	85	327	12056	644	412
        28	-0.8800500	5	67	294	12010	629	361
        29	-0.8799900	5	55	265	12043	422	320
        30	-0.8799400	5	33	211	11934	356	244
        31	-0.8799000	5	34	198	11993	289	232
*stopped by user: 30/09/2025 14:48:02
