*Begin rocking: 17/06/2025 19:00:21
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3594900	2	133	391	3020	447	524
         1	-1.3594600	2	209	448	2894	478	657
         2	-1.3594100	2	295	454	3038	547	749
         3	-1.3593400	2	379	525	3062	560	904
         4	-1.3593000	2	389	520	3145	567	909
         5	-1.3592500	2	472	529	2968	589	1001
         6	-1.3592000	2	494	571	3038	602	1065
         7	-1.3591400	2	543	485	2992	534	1028
         8	-1.3591000	2	528	520	3023	550	1048
         9	-1.3590500	2	463	536	3065	546	999
        10	-1.3590000	2	463	535	3036	527	998
        11	-1.3589500	2	409	489	3024	549	898
        12	-1.3588900	2	299	431	2989	529	730
        13	-1.3588600	2	218	433	3095	454	651
        14	-1.3588000	2	206	397	3089	418	603
        15	-1.3587600	2	142	345	2954	415	487
        16	-1.3586800	2	93	311	2985	347	404
        17	-1.3586400	2	73	253	3081	301	326
        18	-1.3586000	2	49	228	2943	248	277
        19	-1.3585400	2	37	209	2961	203	246
        20	-1.3584800	2	32	187	2953	199	219
        21	-1.3584500	2	31	157	2961	170	188
        22	-1.3583900	2	19	123	2873	163	142
        23	-1.3583400	2	18	131	2955	130	149
        24	-1.3582900	2	18	131	2981	130	149
        25	-1.3582400	2	17	100	3148	101	117
        26	-1.3581900	2	12	117	2969	117	129
        27	-1.3581400	2	13	86	3056	89	99
*stopped by user: 17/06/2025 19:02:08
