*Begin rocking: 23/09/2025 16:42:08
*Points: 0
*
*notes: 
*Rho-Axis: -1.640
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.0543100	2	26	1	4473	11	27
         1	-0.0542600	2	42	4	4341	13	46
         2	-0.0542200	2	52	7	4501	17	59
         3	-0.0541700	2	66	10	4381	15	76
         4	-0.0541200	2	79	18	4622	22	97
         5	-0.0540600	2	119	29	4423	26	148
         6	-0.0540100	2	204	34	4359	37	238
         7	-0.0539700	2	288	69	4521	93	357
         8	-0.0539100	2	498	200	4372	222	698
         9	-0.0538600	2	607	348	4464	603	955
        10	-0.0538200	2	772	560	4462	1155	1332
        11	-0.0537600	2	944	842	4571	2356	1786
        12	-0.0537100	2	1055	1010	4372	3680	2065
        13	-0.0536600	2	1135	1093	4412	4129	2228
        14	-0.0536200	2	1074	1135	4394	4350	2209
        15	-0.0535700	2	1052	1139	4466	4468	2191
        16	-0.0535100	2	1016	894	4429	3964	1910
        17	-0.0534600	2	849	640	4523	3055	1489
        18	-0.0534200	2	835	472	4446	2228	1307
        19	-0.0533600	2	668	339	4482	1060	1007
        20	-0.0533000	2	479	132	4463	434	611
        21	-0.0532700	2	403	87	4488	237	490
        22	-0.0532000	2	239	40	4526	117	279
        23	-0.0531500	2	157	19	4370	71	176
        24	-0.0531000	2	97	10	4494	36	107
        25	-0.0530600	2	66	8	4466	32	74
        26	-0.0530100	2	51	6	4343	18	57
        27	-0.0529600	2	32	7	4476	10	39
*stopped by user: 23/09/2025 16:43:57
