*Begin rocking: 27/06/2025 18:43:13
*Points: 0
*
*notes: 
*Rho-Axis: -2.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0604300	2	75	31	3443	357	106
         1	-1.0603900	2	109	58	3484	428	167
         2	-1.0603300	2	142	81	3525	518	223
         3	-1.0602800	2	160	70	3535	566	230
         4	-1.0602300	2	182	90	3454	644	272
         5	-1.0601900	2	244	86	3486	677	330
         6	-1.0601300	2	324	166	3533	776	490
         7	-1.0600800	2	442	254	3549	958	696
         8	-1.0600300	2	585	319	3634	1180	904
         9	-1.0599900	2	600	419	3463	1454	1019
        10	-1.0599300	2	850	600	3491	1633	1450
        11	-1.0598900	2	881	693	3466	1956	1574
        12	-1.0598400	2	1048	805	3456	2261	1853
        13	-1.0597900	2	1198	979	3514	2535	2177
        14	-1.0597400	2	1168	949	3544	2703	2117
        15	-1.0596900	2	1154	966	3466	2871	2120
        16	-1.0596300	2	1101	952	3588	2874	2053
        17	-1.0595900	2	1013	842	3467	2668	1855
        18	-1.0595300	2	928	732	3578	2426	1660
        19	-1.0594900	2	775	564	3444	2110	1339
        20	-1.0594400	2	716	454	3404	1810	1170
        21	-1.0593800	2	576	336	3560	1501	912
        22	-1.0593300	2	448	225	3534	1129	673
        23	-1.0592800	2	346	158	3460	920	504
        24	-1.0592300	2	293	106	3655	751	399
        25	-1.0591900	2	197	77	3451	613	274
        26	-1.0591400	2	159	56	3401	522	215
*stopped by user: 27/06/2025 18:45:08
