*Begin rocking: 23/09/2025 22:14:17
*Points: 0
*
*notes: 
*Rho-Axis: -1.670
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.0558300	2	10	127	4445	178	137
         1	-0.0557900	2	7	131	4473	162	138
         2	-0.0557300	2	4	144	4345	174	148
         3	-0.0556800	2	5	159	4426	245	164
         4	-0.0556400	2	18	165	4523	237	183
         5	-0.0555800	2	10	173	4450	245	183
         6	-0.0555300	2	10	171	4330	269	181
         7	-0.0554900	2	15	226	4463	313	241
         8	-0.0554300	2	17	227	4499	323	244
         9	-0.0553800	2	15	262	4399	377	277
        10	-0.0553300	2	23	270	4399	374	293
        11	-0.0553000	2	23	293	4415	427	316
        12	-0.0552300	2	25	343	4444	494	368
        13	-0.0551900	2	38	395	4464	584	433
        14	-0.0551300	2	40	478	4436	630	518
        15	-0.0550800	2	62	507	4404	684	569
        16	-0.0550300	2	79	560	4519	797	639
        17	-0.0549800	2	137	689	4363	903	826
        18	-0.0549200	2	149	769	4496	1089	918
        19	-0.0548800	2	260	905	4464	1173	1165
        20	-0.0548300	2	400	1102	4468	1481	1502
        21	-0.0547900	2	726	1346	4478	1598	2072
        22	-0.0547200	2	974	1836	4355	1988	2810
        23	-0.0546800	2	1294	2406	4397	2154	3700
        24	-0.0546300	2	1665	3428	4398	2187	5093
        25	-0.0545900	2	2260	4527	4505	2573	6787
        26	-0.0545200	2	2491	5479	4330	3415	7970
        27	-0.0544900	2	2905	6293	4444	4144	9198
        28	-0.0544300	2	2631	6695	4472	4503	9326
        29	-0.0543800	2	2604	6366	4376	4839	8970
        30	-0.0543300	2	2509	6242	4401	4422	8751
        31	-0.0542900	2	2538	5655	4484	4150	8193
        32	-0.0542300	2	2346	4437	4415	3756	6783
        33	-0.0541900	2	2108	4184	4485	2989	6292
        34	-0.0541400	2	1868	3469	4236	2094	5337
        35	-0.0540800	2	1561	2665	4463	1889	4226
        36	-0.0540300	2	1244	2039	4350	1729	3283
        37	-0.0539700	2	822	1434	4456	1539	2256
        38	-0.0539300	2	517	1239	4486	1487	1756
        39	-0.0538700	2	376	950	4432	1310	1326
        40	-0.0538300	2	265	836	4532	1159	1101
        41	-0.0537700	2	158	742	4408	955	900
        42	-0.0537200	2	145	613	4426	871	758
        43	-0.0536800	2	134	561	4404	747	695
        44	-0.0536200	2	78	488	4401	626	566
        45	-0.0535800	2	58	482	4492	585	540
        46	-0.0535300	2	45	436	4429	498	481
*stopped by user: 23/09/2025 22:17:28
