*Begin rocking: 14/10/2025 15:04:50
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3468000	2	13	59	4688	71	72
         1	0.3468500	2	16	60	4903	86	76
         2	0.3469000	2	20	46	4879	82	66
         3	0.3469400	2	16	72	4824	87	88
         4	0.3470100	2	20	81	4762	110	101
         5	0.3470500	2	31	76	4915	125	107
         6	0.3470900	2	56	98	4829	105	154
         7	0.3471500	2	56	97	4812	146	153
         8	0.3472000	2	143	141	4837	147	284
         9	0.3472500	2	159	181	4812	181	340
        10	0.3473000	2	189	196	4813	231	385
        11	0.3473500	2	213	225	4932	305	438
        12	0.3473900	2	219	253	4721	370	472
        13	0.3474500	2	211	319	4865	371	530
        14	0.3475000	2	206	333	4773	328	539
        15	0.3475500	2	207	348	4846	366	555
        16	0.3476000	2	154	315	4839	319	469
        17	0.3476500	2	146	312	4733	204	458
        18	0.3477000	2	105	260	4797	162	365
        19	0.3477500	2	79	214	4713	122	293
        20	0.3478100	2	50	160	4760	138	210
        21	0.3478500	2	42	141	4732	127	183
        22	0.3479000	2	22	101	4900	90	123
        23	0.3479500	2	14	91	4882	84	105
        24	0.3480000	2	14	67	4871	74	81
        25	0.3480500	2	11	61	5003	73	72
*stopped by user: 14/10/2025 15:06:34
