*Begin rocking: 25/06/2025 16:29:58
*Points: 0
*
*notes: 
*Rho-Axis: -2.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0071500	2	15	352	2350	33	367
         1	-1.0071000	2	33	372	2246	30	405
         2	-1.0070500	2	39	338	2255	49	377
         3	-1.0070000	2	38	426	2306	38	464
         4	-1.0069600	2	53	423	2392	47	476
         5	-1.0069000	2	68	484	2321	57	552
         6	-1.0068500	2	51	565	2379	51	616
         7	-1.0068000	2	74	659	2361	64	733
         8	-1.0067500	2	144	727	2379	92	871
         9	-1.0066900	2	199	892	2343	160	1091
        10	-1.0066500	2	237	977	2405	292	1214
        11	-1.0066000	2	250	1095	2368	306	1345
        12	-1.0065600	2	235	1280	2353	170	1515
        13	-1.0065000	2	305	1268	2413	183	1573
        14	-1.0064500	2	393	1497	2296	207	1890
        15	-1.0064100	2	490	1765	2271	270	2255
        16	-1.0063500	2	622	1982	2372	387	2604
        17	-1.0062900	2	847	2109	2261	618	2956
        18	-1.0062500	2	1004	2416	2380	937	3420
        19	-1.0062000	2	1237	2687	2328	1525	3924
        20	-1.0061300	2	1462	3116	2336	2248	4578
        21	-1.0061100	2	1252	3273	2309	2854	4525
        22	-1.0060500	2	1670	3084	2389	3278	4754
        23	-1.0060000	2	1237	3752	2246	3685	4989
        24	-1.0059500	2	1558	3339	2308	3692	4897
        25	-1.0059000	2	1337	3504	2322	3744	4841
        26	-1.0058500	2	1477	3070	2246	3177	4547
        27	-1.0057900	2	1021	3238	2284	2644	4259
        28	-1.0057500	2	795	3069	2382	1867	3864
        29	-1.0057100	2	990	2538	2304	1382	3528
        30	-1.0056500	2	724	2341	2253	766	3065
        31	-1.0056100	2	482	1941	2417	459	2423
        32	-1.0055500	2	386	1742	2385	338	2128
        33	-1.0055000	2	276	1580	2301	252	1856
        34	-1.0054600	2	218	1251	2281	173	1469
        35	-1.0054100	2	155	1162	2326	128	1317
        36	-1.0053600	2	147	979	2229	110	1126
        37	-1.0053100	2	119	879	2395	103	998
        38	-1.0052500	2	76	793	2280	91	869
        39	-1.0052100	2	59	678	2267	82	737
*stopped by user: 25/06/2025 16:32:35
