*Begin rocking: 24/09/2025 22:46:26
*Points: 0
*
*notes: 
*Rho-Axis: -1.550
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	3.5762200	2	23	4	4528	9	27
         1	3.5762600	2	32	8	4372	8	40
         2	3.5763100	2	39	7	4400	14	46
         3	3.5763700	2	46	6	4457	10	52
         4	3.5764200	2	60	14	4459	20	74
         5	3.5764700	2	128	17	4479	35	145
         6	3.5765300	2	168	42	4381	51	210
         7	3.5765700	2	249	95	4455	92	344
         8	3.5766100	2	337	147	4421	196	484
         9	3.5766600	2	477	252	4451	415	729
        10	3.5767200	2	625	485	4389	1034	1110
        11	3.5767700	2	744	703	4465	2258	1447
        12	3.5768100	2	905	878	4513	3307	1783
        13	3.5768600	2	1058	1022	4467	4099	2080
        14	3.5769200	2	972	1016	4527	4340	1988
        15	3.5769700	2	1078	1031	4390	4414	2109
        16	3.5770200	2	954	857	4522	4071	1811
        17	3.5770700	2	954	609	4494	3156	1563
        18	3.5771100	2	883	462	4460	2161	1345
        19	3.5771600	2	680	302	4436	1285	982
        20	3.5772200	2	509	180	4417	537	689
        21	3.5772600	2	373	91	4523	259	464
        22	3.5773300	2	226	32	4545	103	258
        23	3.5773700	2	156	23	4492	67	179
*stopped by user: 24/09/2025 22:48:09
