*Begin rocking: 06/10/2025 18:31:42
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3466300	2	1	30	4614	30	31
         1	0.3466700	2	5	31	4663	32	36
         2	0.3467300	2	5	55	4587	36	60
         3	0.3467900	2	6	57	4746	43	63
         4	0.3468500	2	9	82	4502	54	91
         5	0.3468900	2	18	84	4709	58	102
         6	0.3469300	2	11	75	4707	61	86
         7	0.3469900	2	7	73	4566	60	80
         8	0.3470300	2	19	101	4565	69	120
         9	0.3470800	2	27	89	4561	85	116
        10	0.3471300	2	53	126	4690	82	179
        11	0.3471900	2	74	133	4641	100	207
        12	0.3472300	2	81	161	4720	105	242
        13	0.3472900	2	125	202	4508	146	327
        14	0.3473400	2	153	219	4717	183	372
        15	0.3474000	2	178	284	4592	180	462
        16	0.3474400	2	183	287	4595	224	470
        17	0.3474900	2	205	284	4489	195	489
        18	0.3475400	2	242	251	4587	217	493
        19	0.3475800	2	252	229	4633	197	481
        20	0.3476400	2	263	219	4585	184	482
        21	0.3476900	2	221	185	4696	168	406
        22	0.3477400	2	189	154	4599	137	343
        23	0.3477700	2	189	128	4711	107	317
        24	0.3478400	2	142	118	4712	88	260
        25	0.3478900	2	108	111	4701	86	219
        26	0.3479400	2	63	101	4609	68	164
        27	0.3479900	2	35	73	4670	67	108
        28	0.3480400	2	37	74	4787	63	111
        29	0.3480900	2	21	57	4447	51	78
        30	0.3481400	2	12	69	4504	48	81
        31	0.3481800	2	10	53	4553	45	63
        32	0.3482500	2	6	36	4615	30	42
        33	0.3483000	2	2	41	4701	31	43
        34	0.3483500	2	4	30	4657	22	34
*stopped by user: 06/10/2025 18:34:15
