*Begin rocking: 20/06/2025 12:38:57
*Points: 0
*
*notes: 
*Rho-Axis: -0.780
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6652000	2	12	234	6044	16	246
         1	-1.6651500	2	23	226	6213	14	249
         2	-1.6651100	2	20	257	6305	13	277
         3	-1.6650500	2	15	276	6266	19	291
         4	-1.6650000	2	25	301	6118	18	326
         5	-1.6649500	2	26	282	6319	16	308
         6	-1.6648900	2	38	366	2587	30	404
         7	-1.6648400	2	25	379	2810	15	404
         8	-1.6648000	2	42	389	2928	27	431
         9	-1.6647500	2	38	437	2870	21	475
        10	-1.6646900	2	56	477	2487	30	533
        11	-1.6646600	2	47	559	6151	24	606
        12	-1.6646000	2	71	547	6118	56	618
        13	-1.6645300	2	74	676	6155	42	750
        14	-1.6644900	2	98	730	6077	56	828
        15	-1.6644500	2	129	847	6165	70	976
        16	-1.6644000	2	228	986	6047	155	1214
        17	-1.6643300	2	263	1098	6139	200	1361
        18	-1.6643100	2	240	1162	6156	132	1402
        19	-1.6642400	2	284	1213	2682	122	1497
        20	-1.6642000	2	326	1433	2904	132	1759
        21	-1.6641400	2	394	1579	3819	199	1973
        22	-1.6640900	2	493	1810	3414	214	2303
        23	-1.6640400	2	681	2038	2609	337	2719
        24	-1.6640100	2	878	2182	2545	447	3060
        25	-1.6639500	2	1008	2580	2504	739	3588
        26	-1.6638900	2	1301	2634	2506	1279	3935
        27	-1.6638300	2	1501	2714	2540	1914	4215
        28	-1.6638000	2	1646	2899	2577	2480	4545
        29	-1.6637400	2	1674	2982	2632	2600	4656
        30	-1.6637000	2	1821	2970	2658	2712	4791
        31	-1.6636400	2	1838	2838	2617	2666	4676
        32	-1.6635900	2	1935	2678	2571	2511	4613
        33	-1.6635500	2	1861	2693	2386	2382	4554
        34	-1.6635100	2	1661	2466	2607	1813	4127
        35	-1.6634400	2	1346	2590	2707	1058	3936
        36	-1.6633900	2	1080	2411	3430	756	3491
        37	-1.6633500	2	867	2142	3537	412	3009
        38	-1.6633100	2	659	2033	3543	341	2692
        39	-1.6632500	2	452	1882	3450	244	2334
        40	-1.6631800	2	347	1575	5006	163	1922
        41	-1.6631500	2	291	1401	4815	149	1692
        42	-1.6630900	2	238	1213	4924	105	1451
        43	-1.6630400	2	150	1101	5000	91	1251
        44	-1.6630000	2	132	994	4924	74	1126
        45	-1.6629500	2	108	778	4905	71	886
        46	-1.6628900	2	82	792	4954	65	874
*stopped by user: 20/06/2025 12:41:56
