*Begin rocking: 07/10/2025 14:30:59
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3473900	2	49	326	6086	105	375
         1	0.3474500	2	54	325	6072	201	379
         2	0.3474900	2	52	329	6203	342	381
         3	0.3475400	2	45	336	6076	446	381
         4	0.3476000	2	55	346	6183	471	401
         5	0.3476400	2	76	376	6024	484	452
         6	0.3477000	2	58	336	6098	426	394
         7	0.3477500	2	47	342	6232	329	389
         8	0.3478000	2	46	302	6160	155	348
         9	0.3478400	2	34	276	6101	78	310
        10	0.3479100	2	35	237	6086	29	272
        11	0.3479500	2	33	212	6162	9	245
        12	0.3480000	2	19	169	6171	7	188
        13	0.3480500	2	12	139	6082	6	151
        14	0.3481100	2	10	93	6078	4	103
        15	0.3481400	2	10	86	6125	2	96
        16	0.3482000	2	6	95	6035	1	101
        17	0.3482400	2	4	69	6238	2	73
        18	0.3483000	2	5	58	6085	4	63
        19	0.3483500	2	1	54	6298	1	55
        20	0.3484000	2	0	58	6122	2	58
        21	0.3484500	2	0	45	6083	1	45
        22	0.3485000	2	2	39	6206	5	41
        23	0.3485400	2	2	37	6096	4	39
        24	0.3485900	2	2	30	6087	2	32
        25	0.3486500	2	1	32	6066	0	33
        26	0.3487000	2	0	24	6114	4	24
        27	0.3487500	2	1	21	6040	3	22
        28	0.3488100	2	0	22	6172	2	22
        29	0.3488500	2	0	22	6266	1	22
        30	0.3489000	2	0	19	6094	1	19
        31	0.3489500	2	1	22	6207	0	23
        32	0.3490000	2	0	24	6146	0	24
        33	0.3490500	2	0	15	6177	1	15
        34	0.3491000	2	0	15	6157	3	15
        35	0.3491500	2	0	17	6172	1	17
        36	0.3492000	2	0	6	6105	2	6
*stopped by user: 07/10/2025 14:33:34
