*Begin rocking: 19/06/2025 21:33:09
*Points: 0
*
*notes: 
*Rho-Axis: -0.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6710000	2	10	113	2701	16	123
         1	-1.6709400	2	7	100	2697	8	107
         2	-1.6708900	2	6	94	2680	10	100
         3	-1.6708500	2	3	107	2635	14	110
         4	-1.6707900	2	11	113	2736	8	124
         5	-1.6707500	2	7	123	2639	6	130
         6	-1.6707000	2	5	139	2744	6	144
         7	-1.6706600	2	4	147	2670	11	151
         8	-1.6705800	2	11	170	2681	16	181
         9	-1.6705500	2	10	173	2804	12	183
        10	-1.6704900	2	6	206	2779	16	212
        11	-1.6704400	2	13	224	2747	15	237
        12	-1.6703900	2	36	239	2398	25	275
        13	-1.6703400	2	22	244	2393	17	266
        14	-1.6703000	2	26	301	2361	23	327
        15	-1.6702400	2	32	303	2504	33	335
        16	-1.6701900	2	35	338	2425	39	373
        17	-1.6701500	2	22	396	2486	38	418
        18	-1.6701000	2	60	487	2453	44	547
        19	-1.6700400	2	93	562	2453	85	655
        20	-1.6700000	2	109	639	2393	140	748
        21	-1.6699500	2	129	710	2408	136	839
        22	-1.6698900	2	124	779	2560	126	903
        23	-1.6698400	2	147	845	2407	115	992
        24	-1.6697900	2	264	965	2400	157	1229
        25	-1.6697400	2	417	931	2444	250	1348
        26	-1.6697000	2	333	1248	2437	370	1581
        27	-1.6696400	2	478	1240	2412	578	1718
        28	-1.6695900	2	515	1466	2605	851	1981
        29	-1.6695500	2	672	1541	2522	1047	2213
        30	-1.6695000	2	520	1939	2493	1300	2459
        31	-1.6694600	2	902	1581	2408	1491	2483
        32	-1.6693900	2	631	1962	2360	1724	2593
        33	-1.6693500	2	672	1981	2355	1800	2653
        34	-1.6692900	2	1014	1574	2425	1783	2588
        35	-1.6692500	2	982	1509	2431	1606	2491
        36	-1.6692000	2	809	1567	2349	1370	2376
        37	-1.6691500	2	604	1667	2430	1230	2271
        38	-1.6691000	2	515	1457	2565	923	1972
        39	-1.6690500	2	401	1342	2280	671	1743
        40	-1.6689900	2	404	1165	2502	457	1569
        41	-1.6689600	2	362	1048	2649	300	1410
        42	-1.6689000	2	226	983	2522	186	1209
        43	-1.6688500	2	152	830	2549	128	982
        44	-1.6688100	2	144	770	2605	93	914
        45	-1.6687400	2	109	679	2592	78	788
        46	-1.6686900	2	92	569	2628	65	661
        47	-1.6686400	2	75	534	2586	45	609
        48	-1.6686000	2	45	472	2541	43	517
        49	-1.6685400	2	60	359	2587	31	419
        50	-1.6685000	2	45	382	2514	32	427
        51	-1.6684300	2	35	322	2526	24	357
        52	-1.6684000	2	32	306	2533	27	338
        53	-1.6683400	2	27	271	2509	29	298
        54	-1.6682900	2	19	254	2599	24	273
        55	-1.6682400	2	14	242	2589	15	256
        56	-1.6681900	2	16	204	2533	18	220
        57	-1.6681400	2	17	201	2484	13	218
        58	-1.6680900	2	27	163	2527	20	190
        59	-1.6680500	2	18	174	2555	20	192
*stopped by user: 19/06/2025 21:37:01
