*Begin rocking: 25/09/2025 18:29:30
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8594100	2	1	1	4682	0	2
         1	-1.8593500	2	0	0	4584	2	0
         2	-1.8593000	2	0	1	4462	2	1
         3	-1.8592400	2	0	2	4491	1	2
         4	-1.8592000	2	0	0	4606	0	0
         5	-1.8591500	2	0	1	4489	2	1
         6	-1.8591000	2	0	1	4559	3	1
         7	-1.8590600	2	0	1	4640	1	1
         8	-1.8589900	2	1	0	4513	1	1
         9	-1.8589500	2	0	0	4553	0	0
        10	-1.8588800	2	0	0	4521	1	0
        11	-1.8588600	2	0	0	4498	1	0
        12	-1.8588100	2	0	2	4541	3	2
        13	-1.8587600	2	0	1	4621	2	1
        14	-1.8587100	2	0	3	4493	2	3
        15	-1.8586500	2	0	0	4600	4	0
        16	-1.8586000	2	0	0	4573	1	0
        17	-1.8585500	2	0	0	4734	1	0
        18	-1.8585000	2	0	1	4483	4	1
        19	-1.8584400	2	0	1	4458	4	1
        20	-1.8584000	2	0	2	4590	3	2
        21	-1.8583300	2	0	0	4459	1	0
        22	-1.8583100	2	0	2	4541	1	2
        23	-1.8582500	2	0	0	4532	3	0
        24	-1.8582000	2	0	0	4540	2	0
        25	-1.8581400	2	0	3	4611	0	3
        26	-1.8580900	2	0	1	4590	0	1
        27	-1.8580600	2	0	1	4598	0	1
        28	-1.8580000	2	0	2	4637	0	2
        29	-1.8579500	2	0	1	4453	1	1
        30	-1.8578900	2	0	3	4610	1	3
        31	-1.8578500	2	1	1	4625	2	2
        32	-1.8578000	2	0	3	4486	1	3
*stopped by user: 25/09/2025 18:31:46
