*Begin rocking: 27/06/2025 14:18:12
*Points: 0
*
*notes: 
*Rho-Axis: -2.900
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.0040400	2	3	1	2660	34	4
         1	-1.0039900	2	2	4	2703	35	6
         2	-1.0039500	2	1	1	2601	46	2
         3	-1.0039000	2	0	3	2601	39	3
         4	-1.0038500	2	3	1	2680	43	4
         5	-1.0037900	2	2	1	2761	51	3
         6	-1.0037500	2	3	1	2688	46	4
         7	-1.0036900	2	2	0	2592	59	2
         8	-1.0036500	2	2	2	2679	55	4
         9	-1.0036100	2	1	2	2591	52	3
*stopped by user: 27/06/2025 14:18:51
