*Begin rocking: 17/06/2025 16:48:06
*Points: 0
*
*notes: 
*Rho-Axis: -0.850
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.7620000	2	168	302	2270	407	470
         1	-1.7619500	2	256	297	2385	484	553
         2	-1.7619000	2	387	361	2414	519	748
         3	-1.7618500	2	508	413	2445	663	921
         4	-1.7617900	2	648	569	2382	708	1217
         5	-1.7617300	2	685	588	2388	961	1273
         6	-1.7617000	2	777	524	2385	1123	1301
         7	-1.7616500	2	764	564	2306	1233	1328
         8	-1.7616000	2	776	604	2484	1364	1380
         9	-1.7615500	2	691	576	2314	1434	1267
        10	-1.7614900	2	632	577	2298	1418	1209
        11	-1.7614500	2	485	595	2380	1346	1080
        12	-1.7614000	2	411	560	2384	1099	971
        13	-1.7613400	2	316	498	2364	906	814
        14	-1.7613000	2	233	484	2274	802	717
        15	-1.7612500	2	197	449	2354	638	646
        16	-1.7612000	2	151	383	2409	553	534
        17	-1.7611500	2	114	341	2393	413	455
        18	-1.7611000	2	84	281	2427	429	365
        19	-1.7610400	2	52	239	2358	291	291
        20	-1.7609900	2	54	206	2442	254	260
        21	-1.7609500	2	53	171	2304	236	224
        22	-1.7609000	2	30	167	2352	197	197
        23	-1.7608600	2	36	148	2438	185	184
        24	-1.7607900	2	23	124	2291	151	147
*stopped by user: 17/06/2025 16:49:40
