*Begin rocking: 22/09/2025 18:15:41
*Points: 0
*
*notes: 
*Rho-Axis: -1.730
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.3996200	2	325	126	4455	1489	451
         1	-0.3995700	2	440	277	4497	1795	717
         2	-0.3995100	2	637	726	4277	2227	1363
         3	-0.3994800	2	872	1496	4480	2592	2368
         4	-0.3994300	2	960	2681	4394	2904	3641
         5	-0.3993800	2	1189	3754	4422	3084	4943
         6	-0.3993200	2	1206	4254	4440	3124	5460
         7	-0.3992800	2	1229	4407	4296	3085	5636
         8	-0.3992200	2	1124	4300	4420	2871	5424
         9	-0.3991700	2	1009	3543	4475	2765	4552
        10	-0.3991300	2	920	2613	4509	2677	3533
        11	-0.3990800	2	766	1647	4437	2318	2413
        12	-0.3990300	2	668	849	4530	2047	1517
        13	-0.3989800	2	525	387	4461	1825	912
*stopped by user: 22/09/2025 18:16:36
