*Begin rocking: 07/10/2025 09:03:56
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3475800	2	17	77	6096	113	94
         1	0.3476300	2	14	90	6019	97	104
         2	0.3476800	2	22	106	6023	105	128
         3	0.3477300	2	16	126	6051	117	142
         4	0.3477800	2	23	148	5750	139	171
         5	0.3478300	2	54	199	6002	145	253
         6	0.3478700	2	66	216	6042	159	282
         7	0.3479300	2	96	247	5934	162	343
         8	0.3479800	2	124	293	6000	211	417
         9	0.3480300	2	132	359	5935	261	491
        10	0.3480800	2	171	371	6070	251	542
        11	0.3481300	2	167	389	5966	332	556
        12	0.3481700	2	248	370	6026	335	618
        13	0.3482400	2	243	350	6059	336	593
        14	0.3482800	2	214	360	5948	363	574
        15	0.3483400	2	210	378	6050	342	588
        16	0.3483800	2	196	291	6106	302	487
        17	0.3484300	2	139	298	5881	268	437
        18	0.3484900	2	117	241	6113	219	358
        19	0.3485300	2	107	189	6109	175	296
        20	0.3485900	2	89	160	6029	136	249
        21	0.3486400	2	50	137	5959	107	187
        22	0.3486900	2	38	99	5923	102	137
*stopped by user: 07/10/2025 09:05:25
