*Begin rocking: 29/09/2025 21:22:29
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3312400	5	59	258	11677	189	317
         1	-1.3311900	5	61	256	11650	186	317
         2	-1.3311400	5	42	267	11591	151	309
         3	-1.3311000	5	38	240	11742	205	278
         4	-1.3310400	5	31	236	11644	167	267
         5	-1.3310000	5	24	243	11803	153	267
         6	-1.3309400	5	19	219	11647	166	238
         7	-1.3309000	5	16	194	11690	172	210
         8	-1.3308500	5	16	182	11561	151	198
         9	-1.3308000	5	8	151	11858	157	159
        10	-1.3307400	5	11	108	11845	106	119
        11	-1.3306900	5	12	94	11767	94	106
        12	-1.3306300	5	9	88	11799	94	97
        13	-1.3305900	5	12	62	11747	76	74
        14	-1.3305500	5	8	52	11711	52	60
        15	-1.3304900	5	5	48	11527	57	53
        16	-1.3304400	5	3	41	11470	50	44
        17	-1.3303900	5	1	47	11818	38	48
        18	-1.3303400	5	0	35	11744	37	35
        19	-1.3302800	5	2	29	11697	29	31
        20	-1.3302400	5	1	31	11478	28	32
        21	-1.3301900	5	3	23	11585	35	26
        22	-1.3301400	5	1	18	11711	18	19
        23	-1.3300900	5	1	18	11653	26	19
        24	-1.3300400	5	1	11	11632	24	12
        25	-1.3299900	5	1	15	11452	22	16
        26	-1.3299400	5	1	12	11605	13	13
        27	-1.3298800	5	1	26	11705	15	27
        28	-1.3298300	5	0	9	11716	21	9
        29	-1.3297900	5	0	16	11710	25	16
        30	-1.3297400	5	0	14	11553	19	14
        31	-1.3297000	5	0	12	11602	11	12
        32	-1.3296400	5	0	13	11561	14	13
        33	-1.3295900	5	1	8	11652	10	9
        34	-1.3295300	5	0	9	11390	12	9
        35	-1.3294800	5	0	8	11512	9	8
        36	-1.3294400	5	1	10	11696	10	11
        37	-1.3293800	5	0	9	11667	12	9
        38	-1.3293400	5	0	5	11439	5	5
        39	-1.3292900	5	1	6	11674	8	7
        40	-1.3292500	5	0	7	11562	7	7
        41	-1.3291900	5	0	6	11421	10	6
        42	-1.3291400	5	0	8	11519	10	8
        43	-1.3290900	5	2	6	11315	8	8
        44	-1.3290500	5	1	7	11380	5	8
        45	-1.3289800	5	1	8	11492	5	9
        46	-1.3289200	5	0	3	11482	2	3
        47	-1.3288900	5	0	2	11569	7	2
        48	-1.3288400	5	1	3	11486	6	4
        49	-1.3287700	5	0	6	11593	10	6
        50	-1.3287400	5	0	0	23	0	0
        51	-1.3287100	5	0	3	102	1	3
        52	-1.3286500	5	0	0	87	0	0
        53	-1.3285700	5	0	1	149	2	1
        54	-1.3285200	5	0	0	133	1	0
        55	-1.3284800	5	0	1	93	1	1
        56	-1.3284400	5	0	1	115	0	1
        57	-1.3283700	5	0	0	89	1	0
        58	-1.3283700	5	0	1	111	0	1
        59	-1.3282900	5	0	0	129	0	0
        60	-1.3282200	5	0	0	79	1	0
        61	-1.3282100	5	0	0	68	0	0
        62	-1.3281500	5	0	0	102	1	0
        63	-1.3281000	5	0	8	9281	12	8
        64	-1.3280400	5	0	8	11612	12	8
        65	-1.3279900	5	0	7	11393	10	7
        66	-1.3279400	5	0	4	11493	15	4
        67	-1.3279000	5	2	9	11752	10	11
        68	-1.3278400	5	1	9	11486	18	10
        69	-1.3277800	5	0	12	11723	9	12
        70	-1.3277400	5	3	6	11711	9	9
        71	-1.3276800	5	0	16	11660	19	16
        72	-1.3276400	5	2	3	11771	5	5
        73	-1.3275800	5	1	6	11749	13	7
        74	-1.3275400	5	1	9	11621	12	10
        75	-1.3274900	5	0	6	11684	13	6
        76	-1.3274300	5	1	8	11439	7	9
        77	-1.3273700	5	1	6	11487	7	7
        78	-1.3273400	5	2	8	11661	9	10
        79	-1.3272900	5	0	7	11682	8	7
        80	-1.3272400	5	0	6	11510	7	6
        81	-1.3271800	5	0	5	11598	12	5
        82	-1.3271400	5	0	8	11578	10	8
        83	-1.3270700	5	0	8	11672	8	8
        84	-1.3270400	5	0	12	11551	3	12
        85	-1.3269900	5	0	8	11648	4	8
        86	-1.3269400	5	1	4	11686	7	5
        87	-1.3268900	5	0	6	11557	6	6
        88	-1.3268400	5	0	6	11707	9	6
        89	-1.3267900	5	1	8	11483	9	9
        90	-1.3267400	5	1	6	11619	6	7
        91	-1.3267000	5	0	5	11475	9	5
        92	-1.3266400	5	0	6	11505	6	6
        93	-1.3265800	5	0	3	11437	9	3
        94	-1.3265400	5	0	4	11556	9	4
        95	-1.3264900	5	3	6	11362	5	9
        96	-1.3264400	5	0	5	11557	13	5
        97	-1.3263900	5	0	5	11594	6	5
        98	-1.3263400	5	0	9	11371	11	9
*end: 29/09/2025 21:34:39
