*Begin rocking: 30/09/2025 11:44:31
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3318600	5	1	1	11978	73	2
         1	-1.3318100	5	2	2	11765	83	4
         2	-1.3317600	5	4	1	11703	86	5
         3	-1.3317100	5	2	4	11585	115	6
         4	-1.3316700	5	5	4	11869	114	9
         5	-1.3316100	5	18	9	11839	164	27
         6	-1.3315600	5	33	20	11719	185	53
         7	-1.3315200	5	51	27	12011	225	78
         8	-1.3314700	5	42	18	11801	248	60
         9	-1.3314100	5	29	11	11809	259	40
        10	-1.3313800	5	30	10	11770	270	40
        11	-1.3313100	5	35	6	11778	365	41
        12	-1.3312700	5	64	13	11688	417	77
        13	-1.3312100	5	63	24	11881	548	87
        14	-1.3311700	5	70	41	11747	649	111
        15	-1.3311100	5	128	46	11819	938	174
        16	-1.3310600	5	159	90	11809	1103	249
        17	-1.3310200	5	178	148	11803	1293	326
        18	-1.3309600	5	176	169	11678	1449	345
        19	-1.3309100	5	185	183	11947	1582	368
        20	-1.3308500	5	210	181	11861	1499	391
        21	-1.3308100	5	212	197	11758	1433	409
        22	-1.3307700	5	165	191	11781	1372	356
        23	-1.3307000	5	116	123	11892	1224	239
        24	-1.3306500	5	121	93	11540	943	214
        25	-1.3306100	5	87	54	11820	792	141
        26	-1.3305500	5	88	49	11850	647	137
        27	-1.3305100	5	68	30	11649	469	98
        28	-1.3304700	5	35	19	11909	378	54
        29	-1.3304000	5	19	9	11642	314	28
        30	-1.3303600	5	16	4	11903	301	20
        31	-1.3303000	5	14	3	11698	239	17
        32	-1.3302700	5	19	4	11673	200	23
        33	-1.3302100	5	4	2	11728	147	6
        34	-1.3301600	5	6	3	11657	132	9
*stopped by user: 30/09/2025 11:48:35
