*Begin rocking: 01/10/2025 11:08:29
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.8818100	5	34	203	11398	13	237
         1	-0.8817600	5	30	244	11467	12	274
         2	-0.8817000	5	72	218	11452	19	290
         3	-0.8816700	5	115	247	11388	47	362
         4	-0.8816000	5	177	305	11604	95	482
         5	-0.8815600	5	207	313	11517	175	520
         6	-0.8815100	5	172	412	11338	196	584
         7	-0.8814600	5	284	387	11464	338	671
         8	-0.8814100	5	371	358	11356	397	729
         9	-0.8813500	5	450	327	11374	481	777
        10	-0.8813100	5	480	314	11596	539	794
        11	-0.8812500	5	526	288	11312	536	814
        12	-0.8812000	5	514	290	11399	500	804
        13	-0.8811500	5	458	301	11562	490	759
        14	-0.8811000	5	437	301	11483	486	738
        15	-0.8810400	5	335	306	11379	368	641
        16	-0.8810000	5	308	304	11491	279	612
        17	-0.8809500	5	238	309	11523	234	547
        18	-0.8809000	5	173	270	11477	190	443
        19	-0.8808600	5	182	213	11358	125	395
        20	-0.8808000	5	146	211	11425	66	357
        21	-0.8807600	5	81	208	11557	25	289
*stopped by user: 01/10/2025 11:11:07
