*Begin rocking: 20/06/2025 18:55:01
*Points: 0
*
*notes: 
*Rho-Axis: -0.750
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.2039800	2	2	1023	5855	232	1025
         1	-0.2039500	2	5	1100	5679	288	1105
         2	-0.2038900	2	2	1209	5645	374	1211
         3	-0.2038600	2	6	1454	5774	382	1460
         4	-0.2037900	2	1	1420	5732	523	1421
         5	-0.2037300	2	1	1734	5745	784	1735
         6	-0.2037000	2	2	1652	5853	928	1654
         7	-0.2036500	2	2	2077	5718	1198	2079
         8	-0.2036000	2	0	2109	5751	1418	2109
         9	-0.2035400	2	4	2359	5779	1710	2363
        10	-0.2035000	2	4	2554	5843	2059	2558
        11	-0.2034400	2	7	2437	5791	2159	2444
*stopped by user: 20/06/2025 18:55:45
