*Begin rocking: 20/06/2025 10:36:20
*Points: 0
*
*notes: 
*Rho-Axis: -1.000
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6717900	2	1	1368	6100	159	1369
         1	-1.6717500	2	1	1572	6208	194	1573
         2	-1.6717000	2	2	1770	6267	250	1772
         3	-1.6716400	2	3	1964	6188	393	1967
         4	-1.6716000	2	2	2253	6226	597	2255
         5	-1.6715400	2	0	2451	6204	912	2451
         6	-1.6715000	2	3	2746	6246	1512	2749
         7	-1.6714500	2	2	3015	6178	2192	3017
         8	-1.6714000	2	3	3053	6140	2595	3056
         9	-1.6713500	2	6	3227	6155	3143	3233
        10	-1.6712900	2	6	3030	6239	3335	3036
        11	-1.6712400	2	4	3033	6094	3293	3037
        12	-1.6711900	2	7	3106	6170	3060	3113
        13	-1.6711400	2	6	3021	6181	2618	3027
        14	-1.6711000	2	2	2846	6168	2066	2848
        15	-1.6710400	2	1	2693	6251	1278	2694
        16	-1.6709900	2	5	2393	6026	836	2398
        17	-1.6709400	2	3	2168	6207	531	2171
        18	-1.6708900	2	3	1922	6195	348	1925
        19	-1.6708400	2	1	1588	6158	249	1589
        20	-1.6708000	2	0	1444	6141	209	1444
        21	-1.6707400	2	1	1269	6095	149	1270
*stopped by user: 20/06/2025 10:37:47
