*Begin rocking: 07/10/2025 18:31:18
*Points: 0
*
*notes: 
*Rho-Axis: -1.120
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3464900	2	0	19	6187	24	19
         1	0.3465500	2	2	23	6169	31	25
         2	0.3465900	2	1	32	6179	41	33
         3	0.3466500	2	1	25	6064	34	26
         4	0.3466900	2	4	27	6006	28	31
         5	0.3467500	2	1	32	6033	52	33
         6	0.3468000	2	3	44	5984	47	47
         7	0.3468500	2	5	59	6118	48	64
         8	0.3469000	2	9	77	6094	65	86
         9	0.3469500	2	19	94	5999	100	113
        10	0.3469900	2	20	73	6129	83	93
        11	0.3470400	2	13	86	6064	98	99
        12	0.3471000	2	13	94	6139	112	107
        13	0.3471500	2	18	89	6066	122	107
        14	0.3471900	2	21	102	6065	153	123
        15	0.3472500	2	51	148	6077	185	199
        16	0.3473000	2	69	150	6006	246	219
        17	0.3473500	2	86	140	6040	351	226
        18	0.3474000	2	112	198	6089	463	310
        19	0.3474500	2	167	184	6236	524	351
        20	0.3475000	2	192	224	6036	660	416
        21	0.3475500	2	203	232	5977	636	435
        22	0.3476000	2	198	227	6058	662	425
        23	0.3476500	2	215	204	6304	647	419
        24	0.3477100	2	244	197	6072	540	441
        25	0.3477600	2	219	218	5938	449	437
        26	0.3477900	2	209	174	6133	334	383
        27	0.3478600	2	174	132	5986	229	306
        28	0.3479000	2	137	132	6086	202	269
        29	0.3479600	2	70	120	6237	175	190
        30	0.3480000	2	58	100	6000	159	158
        31	0.3480400	2	42	70	6113	122	112
        32	0.3481000	2	26	73	6070	107	99
        33	0.3481600	2	22	68	6072	70	90
        34	0.3482100	2	13	43	6140	74	56
*stopped by user: 07/10/2025 18:33:34
