*Begin rocking: 23/09/2025 08:53:22
*Points: 0
*
*notes: 
*Rho-Axis: -1.770
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.2898000	2	3	1240	4519	46	1243
         1	-0.2897500	2	0	1370	4358	84	1370
         2	-0.2897000	2	2	1520	4305	178	1522
         3	-0.2896500	2	3	1603	4484	403	1606
         4	-0.2896000	2	7	1884	4330	1010	1891
         5	-0.2895600	2	10	1816	4405	2083	1826
         6	-0.2895000	2	11	1987	4302	3764	1998
         7	-0.2894500	2	9	1957	4512	4263	1966
         8	-0.2894000	2	5	1820	4425	4424	1825
         9	-0.2893600	2	8	1808	4509	4426	1816
        10	-0.2893000	2	6	1892	4400	3754	1898
        11	-0.2892600	2	6	2020	4506	2940	2026
        12	-0.2892100	2	4	2013	4541	1539	2017
        13	-0.2891500	2	5	1985	4487	634	1990
        14	-0.2890900	2	1	1721	4372	256	1722
*stopped by user: 23/09/2025 08:54:23
