*Begin rocking: 06/10/2025 16:39:16
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3479900	2	1	34	4621	32	35
         1	0.3480500	2	0	27	4694	19	27
         2	0.3481000	2	0	20	4607	29	20
         3	0.3481600	2	0	22	4644	18	22
         4	0.3482100	2	0	18	4621	15	18
         5	0.3482500	2	0	26	4549	13	26
         6	0.3483000	2	0	13	4596	12	13
         7	0.3483500	2	0	13	4690	14	13
         8	0.3483900	2	0	15	4667	13	15
         9	0.3484500	2	1	14	4750	11	15
        10	0.3485000	2	0	13	4598	19	13
        11	0.3485500	2	0	8	4599	10	8
        12	0.3486000	2	0	17	4573	14	17
        13	0.3486400	2	0	9	4601	12	9
        14	0.3486900	2	0	7	4596	5	7
        15	0.3487500	2	0	7	4577	9	7
        16	0.3488100	2	0	9	4629	5	9
        17	0.3488500	2	0	8	4628	8	8
        18	0.3489000	2	1	12	4754	11	13
        19	0.3489500	2	0	8	4694	6	8
        20	0.3490200	2	0	6	4475	4	6
        21	0.3490500	2	0	5	4647	6	5
        22	0.3491000	2	0	7	4658	10	7
        23	0.3491600	2	0	7	4727	5	7
        24	0.3491900	2	0	7	4669	1	7
        25	0.3492600	2	1	4	4609	4	5
        26	0.3493000	2	0	2	4756	2	2
        27	0.3493600	2	0	3	4726	3	3
*stopped by user: 06/10/2025 16:41:12
