*Begin rocking: 07/10/2025 09:07:16
*Points: 0
*
*notes: 
*Rho-Axis: -1.150
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	0.3475800	2	11	119	6092	96	130
         1	0.3476200	2	26	115	6003	125	141
         2	0.3476800	2	34	131	5918	141	165
         3	0.3477300	2	52	205	6131	167	257
         4	0.3477800	2	92	235	6155	172	327
         5	0.3478200	2	125	320	5927	197	445
         6	0.3478800	2	169	368	5858	231	537
         7	0.3479300	2	170	403	5993	335	573
         8	0.3479800	2	232	444	6170	357	676
         9	0.3480400	2	226	456	6157	392	682
        10	0.3480800	2	278	441	6042	389	719
        11	0.3481300	2	250	399	6133	442	649
        12	0.3481800	2	219	392	6066	360	611
        13	0.3482400	2	195	261	6052	283	456
        14	0.3482800	2	183	265	6009	203	448
        15	0.3483400	2	152	213	6129	181	365
        16	0.3483900	2	115	177	6070	161	292
        17	0.3484400	2	78	158	6067	148	236
        18	0.3484800	2	55	133	6120	116	188
*stopped by user: 07/10/2025 09:08:31
