*Begin rocking: 25/09/2025 19:21:10
*Points: 0
*
*notes: 
*Rho-Axis: -1.200
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.8622800	2	23	506	4513	63	529
         1	-1.8622300	2	25	545	4570	65	570
         2	-1.8621900	2	44	618	4589	83	662
         3	-1.8621300	2	41	684	4601	86	725
         4	-1.8620900	2	65	813	4512	88	878
         5	-1.8620300	2	110	979	4551	115	1089
         6	-1.8619800	2	176	1108	4556	159	1284
         7	-1.8619400	2	252	1317	4686	190	1569
         8	-1.8618800	2	353	1503	4598	194	1856
         9	-1.8618300	2	500	1671	4612	216	2171
        10	-1.8617800	2	627	1782	4646	240	2409
        11	-1.8617300	2	776	1812	4538	218	2588
        12	-1.8616800	2	775	1887	4576	198	2662
        13	-1.8616400	2	801	1876	4585	210	2677
        14	-1.8615800	2	816	1853	4606	218	2669
        15	-1.8615300	2	800	1956	4607	203	2756
        16	-1.8614800	2	686	1952	4622	204	2638
        17	-1.8614300	2	574	1860	4594	212	2434
        18	-1.8613800	2	453	1880	4635	199	2333
        19	-1.8613300	2	411	1777	4675	191	2188
        20	-1.8612800	2	269	1620	4501	185	1889
        21	-1.8612300	2	216	1377	4459	164	1593
        22	-1.8611800	2	142	1300	4486	158	1442
        23	-1.8611400	2	110	1079	4574	149	1189
        24	-1.8610800	2	87	869	4423	121	956
        25	-1.8610200	2	46	733	4612	102	779
        26	-1.8609800	2	40	674	4621	74	714
        27	-1.8609300	2	26	534	4530	62	560
*stopped by user: 25/09/2025 19:23:10
