*Begin rocking: 23/06/2025 08:50:21
*Points: 0
*
*notes: 
*Rho-Axis: -3.000
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.3214300	2	72	518	3175	46	590
         1	-1.3213800	2	89	560	3239	64	649
         2	-1.3213300	2	85	688	3229	61	773
         3	-1.3212900	2	96	794	3034	80	890
         4	-1.3212300	2	197	996	3186	123	1193
         5	-1.3211700	2	210	1101	3102	275	1311
         6	-1.3211300	2	236	1155	3201	293	1391
         7	-1.3210900	2	269	1190	3085	162	1459
         8	-1.3210200	2	348	1470	3121	146	1818
         9	-1.3209900	2	360	1547	3228	184	1907
        10	-1.3209200	2	451	1837	3221	239	2288
        11	-1.3208800	2	659	1966	3241	295	2625
        12	-1.3208200	2	917	2158	3071	419	3075
        13	-1.3207800	2	1313	2231	3101	747	3544
        14	-1.3207300	2	1719	2374	3106	1122	4093
        15	-1.3206800	2	1851	2555	3211	1914	4406
        16	-1.3206300	2	1744	2983	3244	2569	4727
        17	-1.3205900	2	2191	2728	3323	3200	4919
        18	-1.3205400	2	2123	3014	3205	3442	5137
        19	-1.3204800	2	1892	3244	3043	3465	5136
        20	-1.3204300	2	1597	3212	3165	3231	4809
        21	-1.3203700	2	1791	2768	3106	2994	4559
        22	-1.3203300	2	1429	2873	3086	2474	4302
        23	-1.3202700	2	1172	2766	3212	1604	3938
        24	-1.3202300	2	1119	2534	3108	1096	3653
        25	-1.3201800	2	1055	2120	3068	571	3175
        26	-1.3201200	2	586	1976	3093	386	2562
        27	-1.3200800	2	480	1798	3163	277	2278
        28	-1.3200300	2	353	1623	3155	222	1976
*stopped by user: 23/06/2025 08:52:16
