*Begin rocking: 19/06/2025 20:37:23
*Points: 0
*
*notes: 
*Rho-Axis: -1.000
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-1.6889900	2	3	477	10711	61	480
         1	-1.6889500	2	0	612	10792	72	612
         2	-1.6889100	2	5	708	10778	100	713
         3	-1.6888500	2	3	828	10715	229	831
         4	-1.6887800	2	3	985	10799	302	988
         5	-1.6887500	2	2	984	10710	224	986
         6	-1.6886900	2	2	1119	10732	169	1121
         7	-1.6886500	2	2	1169	10840	204	1171
         8	-1.6886100	2	1	1324	10780	214	1325
         9	-1.6885500	2	0	1587	10817	278	1587
        10	-1.6885000	2	3	1763	10786	398	1766
        11	-1.6884400	2	1	2009	10811	712	2010
        12	-1.6884000	2	0	2384	10817	1083	2384
        13	-1.6883400	2	3	2650	10654	1744	2653
        14	-1.6883000	2	2	2698	10808	2299	2700
        15	-1.6882500	2	7	2922	10794	2806	2929
        16	-1.6881900	2	4	2785	10841	3343	2789
        17	-1.6881600	2	4	3219	10839	3634	3223
        18	-1.6880800	2	4	3141	10937	3566	3145
        19	-1.6880500	2	5	3226	10761	3402	3231
        20	-1.6880000	2	5	3357	10718	3004	3362
        21	-1.6879500	2	5	2996	10823	2516	3001
        22	-1.6879000	2	3	2418	10924	1707	2421
        23	-1.6878500	2	4	2451	10850	1340	2455
        24	-1.6878000	2	4	2332	10931	772	2336
        25	-1.6877400	2	2	2019	10822	530	2021
        26	-1.6877100	2	0	1640	10827	339	1640
        27	-1.6876500	2	1	1284	10824	225	1285
        28	-1.6875900	2	1	1174	10760	188	1175
        29	-1.6875400	2	2	975	10832	146	977
        30	-1.6874900	2	0	895	10717	112	895
        31	-1.6874400	2	1	815	10697	81	816
        32	-1.6873900	2	0	670	10912	90	670
*stopped by user: 19/06/2025 20:39:29
