*Begin rocking: 20/06/2025 16:18:26
*Points: 0
*
*notes: 
*Rho-Axis: -0.800
N	encoder[°]	time[s]	O-Detector	H-Detector	Monitor	Aux
         0	-0.2000000	2	862	2138	4732	1002	3000
         1	-0.2000500	2	1065	2468	4667	1484	3533
         2	-0.2000900	2	1281	2477	4731	1881	3758
         3	-0.2001500	2	1370	2814	4683	2431	4184
         4	-0.2002000	2	1633	2882	4711	2761	4515
         5	-0.2002500	2	1790	2924	4719	3229	4714
         6	-0.2003000	2	1754	3084	4694	3226	4838
         7	-0.2003500	2	1526	3155	4560	3164	4681
         8	-0.2004000	2	1716	2746	4632	2800	4462
         9	-0.2004600	2	1690	2703	4752	2423	4393
        10	-0.2005000	2	1317	2636	4555	2062	3953
        11	-0.2005600	2	1316	2356	4736	1568	3672
        12	-0.2006000	2	1096	2128	4627	1149	3224
        13	-0.2006600	2	772	1966	4679	772	2738
        14	-0.2007000	2	571	1807	4637	551	2378
        15	-0.2007500	2	537	1535	4686	343	2072
        16	-0.2008000	2	401	1306	4733	253	1707
        17	-0.2008600	2	313	1286	4616	206	1599
        18	-0.2009000	2	300	1197	4693	269	1497
        19	-0.2009500	2	259	1127	4605	232	1386
        20	-0.2010100	2	211	976	4561	225	1187
        21	-0.2010400	2	136	801	4732	120	937
        22	-0.2011000	2	89	677	4767	91	766
        23	-0.2011600	2	83	581	4705	68	664
        24	-0.2012000	2	62	517	4680	71	579
        25	-0.2012600	2	45	452	4692	53	497
        26	-0.2013100	2	45	440	4727	45	485
        27	-0.2013600	2	38	357	4585	44	395
*stopped by user: 20/06/2025 16:20:14
