#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.999512 5.0 851 53 31687 2482 3778564051 904 0.000000 0.000000
-1.812744 5.0 733 53 31687 1864 3778564078 786 0.000000 0.000000
-1.604004 5.0 587 53 31687 1245 3778564105 640 0.000000 0.000000
-1.406250 5.0 365 53 31687 569 3778564132 418 0.000000 0.000000
-1.208496 5.0 304 53 31687 429 3778564159 357 0.000000 0.000000
-0.999756 5.0 343 53 31687 932 3778564187 396 0.000000 0.000000
-0.791016 5.0 421 53 31687 1380 3778564214 474 0.000000 0.000000
-0.615234 5.0 547 53 31687 1913 3778564241 600 0.000000 0.000000
-0.395508 5.0 781 53 31687 2582 3778564268 834 0.000000 0.000000
-0.208740 5.0 832 53 31687 2612 3778564295 885 0.000000 0.000000
0.000000 5.0 835 53 31687 2298 3778564322 888 0.000000 0.000000
0.197754 5.0 765 53 31687 1721 3778564350 818 0.000000 0.000000
0.395508 5.0 542 53 31687 1002 3778564377 595 0.000000 0.000000
0.593262 5.0 374 53 31687 548 3778564404 427 0.000000 0.000000
0.802002 5.0 281 53 31687 415 3778564431 334 0.000000 0.000000
0.988769 5.0 290 53 31687 547 3778564458 343 0.000000 0.000000
1.197510 5.0 399 53 31687 1232 3778564485 452 0.000000 0.000000
1.395264 5.0 558 53 31687 1925 3778564513 611 0.000000 0.000000
1.593018 5.0 700 53 31687 2354 3778564540 753 0.000000 0.000000
1.790771 5.0 832 53 31687 2593 3778564567 885 0.000000 0.000000
1.988525 5.0 807 53 31687 2408 3778564594 860 0.000000 0.000000
