* begin:	10/09/2023 16:44:30
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2_19pt.cfg
*
* no cfg file, sc file created manually
* 0	0.1480000	5.0	50112	370	32001	134338	3777203073	50482	0.0000000	0.0000000
* Date: 10/09/2023	Time: 17:04
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1200.011000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	158	525
1	3.00	1200.01	391	1049
2	6.00	1200.01	377	1014
3	9.00	1200.01	334	1029
4	12.00	1200.01	379	1042
5	15.00	1200.01	374	1054
6	18.00	1200.01	367	977
7	21.00	1200.01	360	970
8	24.00	1200.01	395	918
9	27.00	1200.01	314	974
10	30.00	1200.01	385	916
11	33.00	1200.01	385	921
12	36.00	1200.01	359	915
13	39.00	1200.01	362	982
14	42.00	1200.01	362	998
15	45.00	1200.01	367	966
16	48.00	1200.01	370	963
17	51.00	1200.01	378	956
18	54.00	1200.01	407	887
19	57.00	1200.01	356	1033
20	60.00	1200.01	365	954
21	63.00	1200.01	344	1003
22	66.00	1200.01	407	1003
23	69.00	1200.01	346	944
24	72.00	1200.01	373	1027
25	75.00	1200.01	349	997
26	78.00	1200.01	394	1052
27	81.00	1200.01	362	1005
28	84.00	1200.01	334	1051
29	87.00	1200.01	373	996
30	90.00	1200.01	379	1048
31	93.00	1200.01	389	976
32	96.00	1200.01	391	1052
33	99.00	1200.01	353	1064
34	102.00	1200.01	379	1033
35	105.00	1200.01	368	1018
36	108.00	1200.01	359	1020
37	111.00	1200.01	331	989
38	114.00	1200.01	348	1034
39	117.00	1200.01	360	999
40	120.00	1200.01	372	988
41	123.00	1200.01	377	972
42	126.00	1200.01	377	989
43	129.00	1200.01	352	934
44	132.00	1200.01	357	1031
45	135.00	1200.01	361	986
46	138.00	1200.01	363	978
47	141.00	1200.01	336	955
48	144.00	1200.01	367	969
49	147.00	1200.01	340	894
50	150.00	1200.01	375	956
51	153.00	1200.01	360	940
52	156.00	1200.01	405	1010
53	159.00	1200.01	401	982
54	162.00	1200.01	386	972
55	165.00	1200.01	380	1008
56	168.00	1200.01	363	930
57	171.00	1200.01	412	996
58	174.00	1200.01	385	1031
59	177.00	1200.01	392	1003
60	180.00	1200.01	411	955
61	183.00	1200.01	405	1052
62	186.00	1200.01	401	1076
63	189.00	1200.01	349	1060
64	192.00	1200.01	382	1021
65	195.00	1200.01	376	1064
66	198.00	1200.01	388	1074
67	201.00	1200.01	369	1039
68	204.00	1200.01	356	1064
69	207.00	1200.01	389	985
70	210.00	1200.01	354	1028
71	213.00	1200.01	410	1010
72	216.00	1200.01	338	983
73	219.00	1200.01	351	996
74	222.00	1200.01	349	971
75	225.00	1200.01	346	956
76	228.00	1200.01	372	986
77	231.00	1200.01	383	1003
78	234.00	1200.01	366	977
79	237.00	1200.01	351	926
80	240.00	1200.01	351	940
81	243.00	1200.01	361	939
82	246.00	1200.01	352	957
83	249.00	1200.01	370	978
84	252.00	1200.01	387	950
85	255.00	1200.01	381	985
86	258.00	1200.01	372	1020
87	261.00	1200.01	344	992
88	264.00	1200.01	340	995
89	267.00	1200.01	340	997
90	270.00	1200.01	411	1045
91	273.00	1200.01	387	1036
92	276.00	1200.01	398	1045
93	279.00	1200.01	364	1081
94	282.00	1200.01	385	1030
95	285.00	1200.01	354	1031
96	288.00	1200.01	395	1068
97	291.00	1200.01	363	1008
98	294.00	1200.01	405	996
99	297.00	1200.01	396	1000
100	300.00	1200.01	410	1024
101	303.00	1200.01	383	1024
102	306.00	1200.01	370	1025
103	309.00	1200.01	378	1084
104	312.00	1200.01	390	1001
105	315.00	1200.01	379	981
106	318.00	1200.01	376	1025
107	321.00	1200.01	360	940
108	324.00	1200.01	400	943
109	327.00	1200.01	411	994
110	330.00	1200.01	359	935
111	333.00	1200.01	387	906
112	336.00	1200.01	378	977
113	339.00	1200.01	344	925
114	342.00	1200.01	336	965
115	345.00	1200.01	361	967
116	348.00	1200.01	379	923
117	351.00	1200.01	327	876
118	354.00	1200.01	397	977
119	357.00	1200.01	380	972
120	360.00	1200.01	382	1025
121	363.00	1200.01	376	932
122	366.00	1200.01	373	1024
123	369.00	1200.01	375	1006
124	372.00	1200.01	399	1007
125	375.00	1200.01	374	1015
126	378.00	1200.01	367	1105
127	381.00	1200.01	389	1040
128	384.00	1200.01	378	1027
129	387.00	1200.01	388	1045
130	390.00	1200.01	370	1057
131	393.00	1200.01	403	1071
132	396.00	1200.01	399	1052
133	399.00	1200.01	338	1045
134	402.00	1200.01	392	1051
* end: 10/09/2023 17:04:35
