# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.098389 20.0 1168 6394 0 15 3795503794 7562 0.000000 0.000000
-1.900635 20.0 1344 6325 1 19 3795503821 7669 0.000000 0.000000
-1.680908 20.0 1829 5714 3 19 3795503847 7543 0.000000 0.000000
-1.461182 20.0 2605 5092 4 19 3795503873 7697 0.000000 0.000000
-1.263428 20.0 3241 4343 5 11 3795503900 7584 0.000000 0.000000
-1.065674 20.0 3265 4325 4 13 3795503926 7590 0.000000 0.000000
-0.834961 20.0 3137 4442 0 26 3795503952 7579 0.000000 0.000000
-0.626221 20.0 2638 4982 2 20 3795503979 7620 0.000000 0.000000
-0.417480 20.0 2023 5640 1 15 3795504005 7663 0.000000 0.000000
-0.219727 20.0 1672 5984 4 22 3795504031 7656 0.000000 0.000000
0.000000 20.0 1323 6310 3 14 3795504058 7633 0.000000 0.000000
0.219727 20.0 1441 6033 2 8 3795504084 7474 0.000000 0.000000
0.417480 20.0 2049 5623 6 23 3795504110 7672 0.000000 0.000000
0.626221 20.0 2706 5016 2 13 3795504137 7722 0.000000 0.000000
0.834961 20.0 3271 4310 3 24 3795504163 7581 0.000000 0.000000
1.054688 20.0 3477 4098 4 21 3795504189 7575 0.000000 0.000000
1.274414 20.0 3143 4469 2 20 3795504216 7612 0.000000 0.000000
1.461182 20.0 2489 5194 1 15 3795504242 7683 0.000000 0.000000
1.680908 20.0 1816 5798 1 19 3795504268 7614 0.000000 0.000000
1.889648 20.0 1304 6482 2 13 3795504295 7786 0.000000 0.000000
2.098389 20.0 1170 6452 4 17 3795504321 7622 0.000000 0.000000
2.296143 20.0 1648 6059 4 18 3795504347 7707 0.000000 0.000000
