# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 24 116 -40.000
1.000 3600.000 53 196 -40.000
2.000 3600.000 65 213 -40.000
3.000 3600.000 63 190 -40.000
4.000 3600.000 64 213 -40.000
5.000 3600.000 52 167 -40.000
6.000 3600.000 58 167 -40.000
7.000 3600.000 33 134 -40.000
8.000 3600.000 44 113 -40.000
9.000 3600.000 39 83 -40.000
10.000 3600.000 52 87 -40.000
11.000 3600.000 47 97 -40.000
12.000 3600.000 41 114 -40.000
13.000 3600.000 54 121 -40.000
14.000 3600.000 46 165 -40.000
15.000 3600.000 57 154 -40.000
16.000 3600.000 46 212 -40.000
17.000 3600.000 60 198 -40.000
18.000 3600.000 56 232 -40.000
19.000 3600.000 59 201 -40.000
20.000 3600.000 46 182 -40.000
21.000 3600.000 46 159 -40.000
22.000 3600.000 49 123 -40.000
23.000 3600.000 48 108 -40.000
24.000 3600.000 47 84 -40.000
25.000 3600.000 47 97 -40.000
26.000 3600.000 46 86 -40.000
27.000 3600.000 62 104 -40.000
28.000 3600.000 42 120 -40.000
29.000 3600.000 57 146 -40.000
30.000 3600.000 41 174 -40.000
31.000 3600.000 45 200 -40.000
32.000 3600.000 49 215 -40.000
33.000 3600.000 53 199 -40.000
34.000 3600.000 58 220 -40.000
35.000 3600.000 47 223 -40.000
36.000 3600.000 55 200 -40.000
37.000 3600.000 50 169 -40.000
38.000 3600.000 46 129 -40.000
39.000 3600.000 34 104 -40.000
40.000 3600.000 51 68 -40.000
41.000 3600.000 51 74 -40.000
42.000 3600.000 44 77 -40.000
43.000 3600.000 53 77 -40.000
44.000 3600.000 52 127 -40.000
45.000 3600.000 64 116 -40.000
46.000 3600.000 47 160 -40.000
47.000 3600.000 58 182 -40.000
48.000 3600.000 47 232 -40.000
49.000 3600.000 61 220 -40.000
50.000 3600.000 58 217 -40.000
51.000 3600.000 41 196 -40.000
52.000 3600.000 53 176 -40.000
53.000 3600.000 49 178 -40.000
54.000 3600.000 60 126 -40.000
55.000 3600.000 54 85 -40.000
56.000 3600.000 46 86 -40.000
57.000 3600.000 56 84 -40.000
58.000 3600.000 46 62 -40.000
59.000 3600.000 52 69 -40.000
60.000 3600.000 55 86 -40.000
61.000 3600.000 46 115 -40.000
62.000 3600.000 57 180 -40.000
63.000 3600.000 47 179 -40.000
64.000 3600.000 50 214 -40.000
65.000 3600.000 53 223 -40.000
66.000 3600.000 41 209 -40.000
67.000 3600.000 52 207 -40.000
68.000 3600.000 58 210 -40.000
69.000 3600.000 58 144 -40.000
70.000 3600.000 59 120 -40.000
71.000 3600.000 55 88 -40.000
72.000 3600.000 39 79 -40.000
73.000 3600.000 45 62 -40.000
74.000 3600.000 43 61 -40.000
75.000 3600.000 54 69 -40.000
76.000 3600.000 54 123 -40.000
77.000 3600.000 47 110 -40.000
78.000 3600.000 49 170 -40.000
79.000 3600.000 53 193 -40.000
80.000 3600.000 70 222 -40.000
81.000 3600.000 54 230 -40.000
82.000 3600.000 55 246 -40.000
83.000 3600.000 55 201 -40.000
84.000 3600.000 58 197 -40.000
85.000 3600.000 39 166 -40.000
86.000 3600.000 47 135 -40.000
87.000 3600.000 43 84 -40.000
88.000 3600.000 48 80 -40.000
89.000 3600.000 62 53 -40.000
90.000 3600.000 48 66 -40.000
91.000 3600.000 45 90 -40.000
92.000 3600.000 52 99 -40.000
93.000 3600.000 52 141 -40.000
94.000 3600.000 42 170 -40.000
95.000 3600.000 57 190 -40.000
96.000 3600.000 47 200 -40.000
97.000 3600.000 65 204 -40.000
98.000 3600.000 53 239 -40.000
99.000 3600.000 51 207 -40.000
100.000 3600.000 43 192 -40.000
101.000 3600.000 54 151 -40.000
102.000 3600.000 53 137 -40.000
103.000 3600.000 52 107 -40.000
104.000 3600.000 42 92 -40.000
105.000 3600.000 44 67 -40.000
106.000 3600.000 60 74 -40.000
107.000 3600.000 50 66 -40.000
108.000 3600.000 68 91 -40.000
109.000 3600.000 50 132 -40.000
110.000 3600.000 79 176 -40.000
111.000 3600.000 69 172 -40.000
112.000 3600.000 58 209 -40.000
113.000 3600.000 56 207 -40.000
114.000 3600.000 64 239 -40.000
115.000 3600.000 59 189 -40.000
116.000 3600.000 60 206 -40.000
117.000 3600.000 59 162 -40.000
118.000 3600.000 60 129 -40.000
119.000 3600.000 39 82 -40.000
120.000 3600.000 42 81 -40.000
121.000 3600.000 41 52 -40.000
122.000 3600.000 58 70 -40.000
123.000 3600.000 44 64 -40.000
124.000 3600.000 40 96 -40.000
125.000 3600.000 42 146 -40.000
126.000 3600.000 60 152 -40.000
127.000 3600.000 66 194 -40.000
128.000 3600.000 65 195 -40.000
129.000 3600.000 60 191 -40.000
130.000 3600.000 64 250 -40.000
131.000 3600.000 46 208 -40.000
132.000 3600.000 54 185 -40.000
133.000 3600.000 45 152 -40.000
134.000 3600.000 39 150 -40.000
135.000 3600.000 58 103 -40.000
136.000 3600.000 64 83 -40.000
137.000 3600.000 51 58 -40.000
138.000 3600.000 44 54 -40.000
139.000 3600.000 52 77 -40.000
140.000 3600.000 39 97 -40.000
141.000 3600.000 44 113 -40.000
142.000 3600.000 60 163 -40.000
143.000 3600.000 53 187 -40.000
144.000 3600.000 61 212 -40.000
145.000 3600.000 57 219 -40.000
146.000 3600.000 53 234 -40.000
147.000 3600.000 49 213 -40.000
148.000 3600.000 62 210 -40.000
149.000 3600.000 58 152 -40.000
150.000 3600.000 48 139 -40.000
151.000 3600.000 43 118 -40.000
152.000 3600.000 38 78 -40.000
153.000 3600.000 63 72 -40.000
154.000 3600.000 44 57 -40.000
155.000 3600.000 44 84 -40.000
156.000 3600.000 54 82 -40.000
157.000 3600.000 43 128 -40.000
158.000 3600.000 63 154 -40.000
159.000 3600.000 52 174 -40.000
160.000 3600.000 48 233 -40.000
161.000 3600.000 63 209 -40.000
162.000 3600.000 80 229 -40.000
163.000 3600.000 51 238 -40.000
164.000 3600.000 58 188 -40.000
165.000 3600.000 52 156 -40.000
166.000 3600.000 56 138 -40.000
167.000 3600.000 49 87 -40.000
168.000 3600.000 54 75 -40.000
169.000 3600.000 37 58 -40.000
170.000 3600.000 42 61 -40.000
171.000 3600.000 42 86 -40.000
172.000 3600.000 60 100 -40.000
173.000 3600.000 46 117 -40.000
174.000 3600.000 62 189 -40.000
175.000 3600.000 56 168 -40.000
176.000 3600.000 54 197 -40.000
177.000 3600.000 54 229 -40.000
178.000 3600.000 60 255 -40.000
179.000 3600.000 63 198 -40.000
180.000 3600.000 43 222 -40.000
181.000 3600.000 62 159 -40.000
182.000 3600.000 61 124 -40.000
183.000 3600.000 48 106 -40.000
184.000 3600.000 47 90 -40.000
185.000 3600.000 41 76 -40.000
186.000 3600.000 47 51 -40.000
187.000 3600.000 62 72 -40.000
188.000 3600.000 47 110 -40.000
189.000 3600.000 55 115 -40.000
190.000 3600.000 57 150 -40.000
191.000 3600.000 56 179 -40.000
192.000 3600.000 63 243 -40.000
193.000 3600.000 41 216 -40.000
194.000 3600.000 60 238 -40.000
195.000 3600.000 60 185 -40.000
196.000 3600.000 63 193 -40.000
197.000 3600.000 45 155 -40.000
198.000 3600.000 43 123 -40.000
199.000 3600.000 53 106 -40.000
200.000 3600.000 50 98 -40.000
201.000 3600.000 43 47 -40.000
202.000 3600.000 42 81 -40.000
203.000 3600.000 48 62 -40.000
204.000 3600.000 64 108 -40.000
205.000 3600.000 51 127 -40.000
206.000 3600.000 63 153 -40.000
207.000 3600.000 52 170 -40.000
208.000 3600.000 65 233 -40.000
209.000 3600.000 53 221 -40.000
210.000 3600.000 53 231 -40.000
211.000 3600.000 46 200 -40.000
212.000 3600.000 55 195 -40.000
213.000 3600.000 48 160 -40.000
214.000 3600.000 49 157 -40.000
215.000 3600.000 49 110 -40.000
216.000 3600.000 52 86 -40.000
217.000 3600.000 58 54 -40.000
218.000 3600.000 42 50 -40.000
219.000 3600.000 49 76 -40.000
220.000 3600.000 60 93 -40.000
221.000 3600.000 46 123 -40.000
222.000 3600.000 54 146 -40.000
223.000 3600.000 55 171 -40.000
224.000 3600.000 59 201 -40.000
225.000 3600.000 47 212 -40.000
226.000 3600.000 57 242 -40.000
227.000 3600.000 46 202 -40.000
228.000 3600.000 51 186 -40.000
229.000 3600.000 66 137 -40.000
230.000 3600.000 51 134 -40.000
231.000 3600.000 49 103 -40.000
232.000 3600.000 57 78 -40.000
233.000 3600.000 36 62 -40.000
234.000 3600.000 45 82 -40.000
235.000 3600.000 42 82 -40.000
236.000 3600.000 49 95 -40.000
237.000 3600.000 51 140 -40.000
238.000 3600.000 45 167 -40.000
239.000 3600.000 58 192 -40.000
240.000 3600.000 49 233 -40.000
241.000 3600.000 56 218 -40.000
242.000 3600.000 45 235 -40.000
243.000 3600.000 46 211 -40.000
244.000 3600.000 67 204 -40.000
245.000 3600.000 46 160 -40.000
246.000 3600.000 49 131 -40.000
247.000 3600.000 53 109 -40.000
248.000 3600.000 45 92 -40.000
249.000 3600.000 44 68 -40.000
250.000 3600.000 45 68 -40.000
251.000 3600.000 39 92 -40.000
252.000 3600.000 45 105 -40.000
253.000 3600.000 56 117 -40.000
254.000 3600.000 48 150 -40.000
255.000 3600.000 46 193 -40.000
256.000 3600.000 61 218 -40.000
257.000 3600.000 57 220 -40.000
258.000 3600.000 52 248 -40.000
259.000 3600.000 59 197 -40.000
260.000 3600.000 51 180 -40.000
261.000 3600.000 52 166 -40.000
262.000 3600.000 41 132 -40.000
263.000 3600.000 35 107 -40.000
264.000 3600.000 62 73 -40.000
265.000 3600.000 54 56 -40.000
266.000 3600.000 39 75 -40.000
267.000 3600.000 43 73 -40.000
268.000 3600.000 43 91 -40.000
269.000 3600.000 49 121 -40.000
270.000 3600.000 55 133 -40.000
271.000 3600.000 47 165 -40.000
272.000 3600.000 54 190 -40.000
273.000 3600.000 51 227 -40.000
274.000 3600.000 55 213 -40.000
275.000 3600.000 41 227 -40.000
276.000 3600.000 42 199 -40.000
277.000 3600.000 53 160 -40.000
278.000 3600.000 57 123 -40.000
279.000 3600.000 64 109 -40.000
280.000 3600.000 51 83 -40.000
281.000 3600.000 60 46 -40.000
282.000 3600.000 53 66 -40.000
283.000 3600.000 55 61 -40.000
284.000 3600.000 46 86 -40.000
285.000 3600.000 47 122 -40.000
286.000 3600.000 63 144 -40.000
287.000 3600.000 50 187 -40.000
288.000 3600.000 50 194 -40.000
289.000 3600.000 53 215 -40.000
290.000 3600.000 81 217 -40.000
291.000 3600.000 61 190 -40.000
292.000 3600.000 54 178 -40.000
293.000 3600.000 47 160 -40.000
294.000 3600.000 66 140 -40.000
295.000 3600.000 50 116 -40.000
296.000 3600.000 52 84 -40.000
297.000 3600.000 39 60 -40.000
298.000 3600.000 47 74 -40.000
299.000 3600.000 41 80 -40.000
300.000 3600.000 48 97 -40.000
301.000 3600.000 58 115 -40.000
302.000 3600.000 51 158 -40.000
303.000 3600.000 44 197 -40.000
304.000 3600.000 25 108 -40.000
