# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-1.768799 60.0 9064 38427 519952 15 3793688524 47491 0.000000 0.000000
-1.669922 60.0 6886 40591 518497 14 3793688590 47477 0.000000 0.000000
-1.604004 60.0 5905 41416 520586 12 3793688656 47321 0.000000 0.000000
-1.505127 60.0 5525 41918 518696 7 3793688722 47443 0.000000 0.000000
-1.428223 60.0 6236 41526 517323 9 3793688788 47762 0.000000 0.000000
-1.329346 60.0 7593 39298 519080 8 3793688854 46891 0.000000 0.000000
-1.241455 60.0 9203 37923 518815 7 3793688920 47126 0.000000 0.000000
-1.153565 60.0 12811 33957 517333 11 3793688987 46768 0.000000 0.000000
-1.076660 60.0 14950 31698 514543 6 3793689053 46648 0.000000 0.000000
-0.999756 60.0 18271 27898 514331 21 3793689119 46169 0.000000 0.000000
-0.900879 60.0 22230 23888 513434 7 3793689185 46118 0.000000 0.000000
-0.823975 60.0 23445 23039 513497 10 3793689251 46484 0.000000 0.000000
-0.725098 60.0 26599 19130 511987 8 3793689317 45729 0.000000 0.000000
-0.637207 60.0 28916 17187 499889 9 3793689383 46103 0.000000 0.000000
-0.571289 60.0 29259 16257 498240 9 3793689450 45516 0.000000 0.000000
-0.461426 60.0 29755 16442 500403 11 3793689516 46197 0.000000 0.000000
-0.384522 60.0 29031 17290 500648 8 3793689582 46321 0.000000 0.000000
-0.296631 60.0 27287 18990 499273 6 3793689648 46277 0.000000 0.000000
-0.219727 60.0 25475 20867 499146 11 3793689714 46342 0.000000 0.000000
-0.109863 60.0 23029 23748 490058 10 3793689780 46777 0.000000 0.000000
-0.043945 60.0 21208 25615 487543 11 3793689846 46823 0.000000 0.000000
0.032959 60.0 17368 29434 488208 6 3793689912 46802 0.000000 0.000000
0.131836 60.0 13852 33182 492537 10 3793689979 47034 0.000000 0.000000
0.208740 60.0 11246 35852 504367 11 3793690045 47098 0.000000 0.000000
0.296631 60.0 8305 38816 499314 10 3793690111 47121 0.000000 0.000000
0.384522 60.0 7461 40113 505571 11 3793690177 47574 0.000000 0.000000
0.472412 60.0 5707 41515 506445 9 3793690243 47222 0.000000 0.000000
0.571289 60.0 5622 41720 504518 12 3793690309 47342 0.000000 0.000000
0.648193 60.0 5919 41229 496355 14 3793690375 47148 0.000000 0.000000
0.725098 60.0 7590 39447 496979 8 3793690441 47037 0.000000 0.000000
0.812988 60.0 10102 36605 502883 8 3793690508 46707 0.000000 0.000000
0.900879 60.0 12494 34220 497803 9 3793690574 46714 0.000000 0.000000
0.988769 60.0 15295 31205 498230 12 3793690640 46500 0.000000 0.000000
1.076660 60.0 18893 27278 498746 6 3793690706 46171 0.000000 0.000000
1.175537 60.0 22712 23765 500949 8 3793690772 46477 0.000000 0.000000
1.252441 60.0 24353 21348 502385 6 3793690838 45701 0.000000 0.000000
1.351318 60.0 26650 19395 502718 8 3793690904 46045 0.000000 0.000000
1.417236 60.0 27968 18158 522902 12 3793690970 46126 0.000000 0.000000
1.494141 60.0 29287 16350 522896 10 3793691037 45637 0.000000 0.000000
1.593018 60.0 29354 16119 516131 15 3793691103 45473 0.000000 0.000000
1.680908 60.0 28775 17149 504315 11 3793691169 45924 0.000000 0.000000
1.768799 60.0 27095 19236 504910 14 3793691235 46331 0.000000 0.000000
