# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 8 25 -120.000
1.000 3600.010 17 43 -120.000
2.000 3600.010 26 33 -120.000
3.000 3600.010 15 37 -120.000
4.000 3600.010 41 38 -120.000
5.000 3600.010 24 30 -120.000
6.000 3600.010 23 44 -120.000
7.000 3600.010 28 48 -120.000
8.000 3600.010 14 70 -120.000
9.000 3600.010 23 80 -120.000
10.000 3600.010 24 97 -120.000
11.000 3600.010 27 72 -120.000
12.000 3600.010 17 100 -120.000
13.000 3600.010 23 85 -120.000
14.000 3600.010 22 81 -120.000
15.000 3600.010 19 81 -120.000
16.000 3600.010 29 56 -120.000
17.000 3600.010 18 55 -120.000
18.000 3600.010 25 52 -120.000
19.000 3600.010 23 36 -120.000
20.000 3600.010 25 32 -120.000
21.000 3600.010 32 37 -120.000
22.000 3600.010 23 31 -120.000
23.000 3600.010 28 42 -120.000
24.000 3600.010 20 46 -120.000
25.000 3600.010 31 50 -120.000
26.000 3600.010 25 73 -120.000
27.000 3600.010 19 71 -120.000
28.000 3600.010 26 73 -120.000
29.000 3600.010 23 71 -120.000
30.000 3600.010 26 93 -120.000
31.000 3600.010 18 64 -120.000
32.000 3600.010 20 76 -120.000
33.000 3600.010 22 70 -120.000
34.000 3600.010 18 64 -120.000
35.000 3600.010 25 37 -120.000
36.000 3600.010 24 36 -120.000
37.000 3600.010 40 40 -120.000
38.000 3600.010 35 33 -120.000
39.000 3600.010 31 35 -120.000
40.000 3600.010 29 34 -120.000
41.000 3600.010 27 30 -120.000
42.000 3600.010 22 46 -120.000
43.000 3600.010 24 60 -120.000
44.000 3600.010 15 51 -120.000
45.000 3600.010 18 77 -120.000
46.000 3600.010 22 70 -120.000
47.000 3600.010 27 72 -120.000
48.000 3600.010 22 88 -120.000
49.000 3600.010 34 82 -120.000
50.000 3600.010 27 76 -120.000
51.000 3600.010 22 73 -120.000
52.000 3600.010 25 61 -120.000
53.000 3600.010 25 34 -120.000
54.000 3600.010 33 45 -120.000
55.000 3600.010 19 36 -120.000
56.000 3600.010 25 37 -120.000
57.000 3600.010 25 45 -120.000
58.000 3600.010 17 43 -120.000
59.000 3600.010 29 36 -120.000
60.000 3600.010 29 49 -120.000
61.000 3600.010 34 71 -120.000
62.000 3600.010 20 48 -120.000
63.000 3600.010 21 60 -120.000
64.000 3600.010 19 83 -120.000
65.000 3600.010 18 94 -120.000
66.000 3600.010 17 74 -120.000
67.000 3600.010 31 93 -120.000
68.000 3600.010 15 87 -120.000
69.000 3600.010 26 66 -120.000
70.000 3600.010 20 67 -120.000
71.000 3600.010 26 53 -120.000
72.000 3600.010 23 57 -120.000
73.000 3600.010 16 32 -120.000
74.000 3600.010 15 36 -120.000
75.000 3600.010 27 31 -120.000
76.000 3600.010 23 36 -120.000
77.000 3600.010 18 37 -120.000
78.000 3600.010 13 53 -120.000
79.000 3600.010 21 39 -120.000
80.000 3600.010 16 51 -120.000
81.000 3600.010 25 76 -120.000
82.000 3600.010 17 101 -120.000
83.000 3600.010 19 75 -120.000
84.000 3600.010 26 93 -120.000
85.000 3600.010 19 88 -120.000
86.000 3600.010 24 107 -120.000
87.000 3600.010 20 74 -120.000
88.000 3600.010 27 79 -120.000
89.000 3600.010 26 45 -120.000
90.000 3600.010 18 50 -120.000
91.000 3600.010 30 43 -120.000
92.000 3600.010 32 43 -120.000
93.000 3600.010 17 40 -120.000
94.000 3600.010 34 33 -120.000
95.000 3600.010 25 38 -120.000
96.000 3600.010 19 49 -120.000
97.000 3600.010 14 43 -120.000
98.000 3600.010 24 74 -120.000
99.000 3600.010 21 94 -120.000
100.000 3600.010 23 94 -120.000
101.000 3600.010 21 89 -120.000
102.000 3600.010 20 87 -120.000
103.000 3600.010 20 86 -120.000
104.000 3600.010 17 67 -120.000
105.000 3600.010 24 69 -120.000
106.000 3600.010 34 63 -120.000
107.000 3600.010 26 53 -120.000
108.000 3600.010 27 54 -120.000
109.000 3600.010 29 44 -120.000
110.000 3600.010 31 37 -120.000
111.000 3600.010 20 38 -120.000
112.000 3600.010 24 27 -120.000
113.000 3600.010 22 39 -120.000
114.000 3600.010 21 42 -120.000
115.000 3600.010 22 59 -120.000
116.000 3600.010 28 51 -120.000
117.000 3600.010 24 80 -120.000
118.000 3600.010 23 88 -120.000
119.000 3600.010 19 89 -120.000
120.000 3600.010 24 89 -120.000
121.000 3600.010 25 81 -120.000
122.000 3600.010 26 86 -120.000
123.000 3600.010 21 76 -120.000
124.000 3600.010 16 68 -120.000
125.000 3600.010 34 45 -120.000
126.000 3600.010 30 55 -120.000
127.000 3600.010 23 42 -120.000
128.000 3600.010 33 42 -120.000
129.000 3600.010 17 31 -120.000
130.000 3600.010 25 41 -120.000
131.000 3600.010 25 43 -120.000
132.000 3600.010 34 41 -120.000
133.000 3600.010 25 53 -120.000
134.000 3600.010 23 62 -120.000
135.000 3600.010 16 67 -120.000
136.000 3600.010 16 113 -120.000
137.000 3600.010 17 102 -120.000
138.000 3600.010 21 94 -120.000
139.000 3600.010 26 83 -120.000
140.000 3600.010 25 101 -120.000
141.000 3600.010 33 69 -120.000
142.000 3600.010 24 60 -120.000
143.000 3600.010 19 63 -120.000
144.000 3600.010 28 53 -120.000
145.000 3600.010 26 49 -120.000
146.000 3600.010 25 30 -120.000
147.000 3600.010 22 26 -120.000
148.000 3600.010 18 37 -120.000
149.000 3600.010 26 31 -120.000
150.000 3600.010 26 45 -120.000
151.000 3600.010 24 52 -120.000
152.000 3600.010 22 60 -120.000
153.000 3600.010 17 61 -120.000
154.000 3600.010 18 73 -120.000
155.000 3600.010 22 86 -120.000
156.000 3600.010 20 97 -120.000
157.000 3600.010 21 90 -120.000
158.000 3600.010 28 102 -120.000
159.000 3600.010 16 85 -120.000
160.000 3600.010 30 85 -120.000
161.000 3600.010 19 41 -120.000
162.000 3600.010 29 50 -120.000
163.000 3600.010 24 34 -120.000
164.000 3600.010 28 38 -120.000
165.000 3600.010 23 35 -120.000
166.000 3600.010 28 42 -120.000
167.000 3600.010 23 32 -120.000
168.000 3600.010 25 35 -120.000
169.000 3600.010 23 50 -120.000
170.000 3600.010 21 59 -120.000
171.000 3600.010 28 86 -120.000
172.000 3600.010 25 83 -120.000
173.000 3600.010 18 76 -120.000
174.000 3600.010 24 91 -120.000
175.000 3600.010 22 73 -120.000
176.000 3600.010 28 77 -120.000
177.000 3600.010 32 67 -120.000
178.000 3600.010 29 73 -120.000
179.000 3600.010 26 52 -120.000
180.000 3600.010 30 58 -120.000
181.000 3600.010 22 34 -120.000
182.000 3600.010 26 34 -120.000
183.000 3600.010 25 38 -120.000
184.000 3600.010 23 32 -120.000
185.000 3600.010 20 41 -120.000
186.000 3600.010 15 39 -120.000
187.000 3600.010 29 61 -120.000
