# Coil O-Beam err ps_pos
-1.7500000 29.9616123 13.0766968 108.4501950
-1.5000000 297.0410164 22.8691933 108.4501950
-1.2500000 765.6727574 35.4118624 108.4501950
-1.0000000 1521.7122163 48.2182538 108.4501950
-0.7500000 1752.0423038 52.6592822 108.4501950
-0.5000000 1793.2474244 53.2071424 108.4501950
-0.2500000 1271.3198980 46.0108683 108.4501950
0.0000000 650.8565878 34.4528664 108.4501950
0.2500000 219.5556766 21.8174242 108.4501950
0.5000000 37.3144164 13.3041347 108.4501950
0.7500000 321.5698475 23.7276210 108.4501950
1.0000000 879.7400103 37.3229152 108.4501950
1.2500000 1397.1828462 47.1487009 108.4501950
1.5000000 1677.6375508 52.0384473 108.4501950
1.7500000 1562.4428070 50.9116882 108.4501950
