# Coil O-Beam err ps_pos
-1.7500000 104.2059981 15.2643375 107.9936520
-1.5000000 18.8603486 11.7046999 107.9936520
-1.2500000 224.1759555 22.1585198 107.9936520
-1.0000000 415.9085063 30.3315018 107.9936520
-0.7500000 671.9684493 37.2692903 107.9936520
-0.5000000 999.6893531 42.4735212 107.9936520
-0.2500000 1031.6054522 41.9046537 107.9936520
0.0000000 741.6864031 35.4541958 107.9936520
0.2500000 382.4351025 25.6709953 107.9936520
0.5000000 125.2362071 15.7162336 107.9936520
0.7500000 33.4232187 12.5698051 107.9936520
1.0000000 215.3347775 22.3383079 107.9936520
1.2500000 538.6776327 32.5883415 107.9936520
1.5000000 820.4994370 39.3700394 107.9936520
1.7500000 1048.9159354 43.0464865 107.9936520
