# Coil O-Beam err ps_pos
-1.7500000 65.0116446 10.8166538 108.9746090
-1.5000000 26.1020907 9.4339811 108.9746090
-1.2500000 24.9021837 14.6969385 108.9746090
-1.0000000 84.9297686 21.4709106 108.9746090
-0.7500000 228.5026308 27.5499546 108.9746090
-0.5000000 278.5194003 29.3257566 108.9746090
-0.2500000 266.0471403 27.7668868 108.9746090
0.0000000 209.9602868 23.3880311 108.9746090
0.2500000 156.9940261 17.7200451 108.9746090
0.5000000 61.1619161 10.5356538 108.9746090
0.7500000 24.8744526 9.5393920 108.9746090
1.0000000 43.8202696 15.5563492 108.9746090
1.2500000 132.3366558 22.7156334 108.9746090
1.5000000 197.9827120 27.0739727 108.9746090
1.7500000 275.2063413 29.2574777 108.9746090
