# ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-2.109375 20.0 3830 4073 1 23 3795199925 7903 0.000000 0.000000
-1.889648 20.0 4621 3280 3 20 3795199951 7901 0.000000 0.000000
-1.680908 20.0 4840 3073 6 22 3795199977 7913 0.000000 0.000000
-1.483154 20.0 4141 3682 6 23 3795200003 7823 0.000000 0.000000
-1.274414 20.0 3001 4914 4 22 3795200029 7915 0.000000 0.000000
-1.054688 20.0 2078 5946 4 16 3795200056 8024 0.000000 0.000000
-0.834961 20.0 1275 6636 1 17 3795200082 7911 0.000000 0.000000
-0.637207 20.0 1177 6737 3 23 3795200108 7914 0.000000 0.000000
-0.417480 20.0 1831 6320 3 19 3795200134 8151 0.000000 0.000000
-0.219727 20.0 2896 4977 6 13 3795200161 7873 0.000000 0.000000
0.000000 20.0 3760 4095 4 23 3795200187 7855 0.000000 0.000000
0.219727 20.0 4676 3182 4 25 3795200213 7858 0.000000 0.000000
0.406494 20.0 4771 3152 4 20 3795200239 7923 0.000000 0.000000
0.626221 20.0 3951 3795 5 17 3795200265 7746 0.000000 0.000000
0.834961 20.0 2874 5071 2 20 3795200291 7945 0.000000 0.000000
1.054688 20.0 1841 6148 1 16 3795200318 7989 0.000000 0.000000
1.263428 20.0 1556 6476 3 27 3795200344 8032 0.000000 0.000000
1.472168 20.0 1271 6624 1 23 3795200370 7895 0.000000 0.000000
1.680908 20.0 2001 6011 4 16 3795200397 8012 0.000000 0.000000
1.867676 20.0 3019 4892 4 20 3795200423 7911 0.000000 0.000000
2.098389 20.0 4149 3802 4 21 3795200449 7951 0.000000 0.000000
2.296143 20.0 4570 3245 1 26 3795200476 7815 0.000000 0.000000
