# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 408 4458 246409 6949 3770619162 4866 0.0000000 0.0000000 -0.8349610
-0.0929340 40.0 312 4489 246419 6966 3770619248 4801 0.0000000 0.0000000 -0.8349610
-0.0858680 40.0 211 4479 247202 6923 3770619335 4690 0.0000000 0.0000000 -0.8349610
-0.0788020 40.0 163 4493 247256 6777 3770619422 4656 0.0000000 0.0000000 -0.8349610
-0.0717360 40.0 180 4401 246241 6929 3770619509 4581 0.0000000 0.0000000 -0.8349610
-0.0646700 40.0 180 4422 247116 6899 3770619596 4602 0.0000000 0.0000000 -0.8349610
-0.0576040 40.0 226 4490 247190 6831 3770619683 4716 0.0000000 0.0000000 -0.8349610
-0.0505380 40.0 302 4426 246340 7015 3770619770 4728 0.0000000 0.0000000 -0.8349610
-0.0434720 40.0 391 4494 246435 6916 3770619857 4885 0.0000000 0.0000000 -0.8349610
-0.0364060 40.0 484 4581 246680 6703 3770619944 5065 0.0000000 0.0000000 -0.8349610
-0.0293400 40.0 592 4527 246894 6993 3770620031 5119 0.0000000 0.0000000 -0.8349610
-0.0222740 40.0 627 4510 246814 6848 3770620118 5137 0.0000000 0.0000000 -0.8349610
-0.0152080 40.0 687 4454 246852 6725 3770620205 5141 0.0000000 0.0000000 -0.8349610
-0.0081420 40.0 765 4644 247185 6912 3770620292 5409 0.0000000 0.0000000 -0.8349610
-0.0010760 40.0 733 4405 246216 6921 3770620379 5138 0.0000000 0.0000000 -0.8349610
0.0059900 40.0 672 4525 246344 6933 3770620466 5197 0.0000000 0.0000000 -0.8349610
0.0130560 40.0 619 4423 246902 7044 3770620553 5042 0.0000000 0.0000000 -0.8349610
0.0201220 40.0 532 4418 245964 7009 3770620640 4950 0.0000000 0.0000000 -0.8349610
0.0271880 40.0 456 4507 247291 6905 3770620726 4963 0.0000000 0.0000000 -0.8349610
0.0342540 40.0 347 4430 247745 6936 3770620813 4777 0.0000000 0.0000000 -0.8349610
0.0413200 40.0 227 4396 246365 6858 3770620900 4623 0.0000000 0.0000000 -0.8349610
0.0483860 40.0 203 4497 246703 6906 3770620987 4700 0.0000000 0.0000000 -0.8349610
0.0554520 40.0 153 4563 246728 6716 3770621074 4716 0.0000000 0.0000000 -0.8349610
0.0625180 40.0 164 4513 246780 6826 3770621161 4677 0.0000000 0.0000000 -0.8349610
0.0695840 40.0 189 4580 246821 6888 3770621248 4769 0.0000000 0.0000000 -0.8349610
0.0766500 40.0 266 4526 246826 6798 3770621335 4792 0.0000000 0.0000000 -0.8349610
0.0837160 40.0 358 4515 246581 6831 3770621422 4873 0.0000000 0.0000000 -0.8349610
0.0907820 40.0 430 4517 246705 6860 3770621509 4947 0.0000000 0.0000000 -0.8349610
0.0978480 40.0 527 4514 246799 6928 3770621596 5041 0.0000000 0.0000000 -0.8349610
0.1049140 40.0 639 4610 246472 6833 3770621683 5249 0.0000000 0.0000000 -0.8349610
0.1119800 40.0 704 4571 246369 6908 3770621770 5275 0.0000000 0.0000000 -0.8349610
