# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 312 4867 247378 6935 3770666001 5179 0.0000000 0.0000000 0.7141110
-0.0929340 40.0 238 4983 248028 6790 3770666089 5221 0.0000000 0.0000000 0.7141110
-0.0858680 40.0 173 4911 247570 6904 3770666176 5084 0.0000000 0.0000000 0.7141110
-0.0788020 40.0 161 4826 247933 6891 3770666263 4987 0.0000000 0.0000000 0.7141110
-0.0717360 40.0 118 5021 247126 6854 3770666351 5139 0.0000000 0.0000000 0.7141110
-0.0646700 40.0 159 4919 247571 6848 3770666438 5078 0.0000000 0.0000000 0.7141110
-0.0576040 40.0 221 4943 247639 6825 3770666525 5164 0.0000000 0.0000000 0.7141110
-0.0505380 40.0 290 4855 247862 6789 3770666613 5145 0.0000000 0.0000000 0.7141110
-0.0434720 40.0 376 4887 248312 6767 3770666700 5263 0.0000000 0.0000000 0.7141110
-0.0364060 40.0 432 4892 248032 6903 3770666788 5324 0.0000000 0.0000000 0.7141110
-0.0293400 40.0 505 4931 247683 6889 3770666875 5436 0.0000000 0.0000000 0.7141110
-0.0222740 40.0 576 4942 248123 6918 3770666962 5518 0.0000000 0.0000000 0.7141110
-0.0152080 40.0 648 4999 246807 6975 3770667050 5647 0.0000000 0.0000000 0.7141110
-0.0081420 40.0 658 4882 247698 6821 3770667137 5540 0.0000000 0.0000000 0.7141110
-0.0010760 40.0 612 5022 248114 6786 3770667224 5634 0.0000000 0.0000000 0.7141110
0.0059900 40.0 573 4791 247814 6916 3770667312 5364 0.0000000 0.0000000 0.7141110
0.0130560 40.0 544 4955 248279 6789 3770667399 5499 0.0000000 0.0000000 0.7141110
0.0201220 40.0 446 4859 247795 6881 3770667486 5305 0.0000000 0.0000000 0.7141110
0.0271880 40.0 363 4935 247487 6906 3770667574 5298 0.0000000 0.0000000 0.7141110
0.0342540 40.0 267 4966 247916 6751 3770667661 5233 0.0000000 0.0000000 0.7141110
0.0413200 40.0 238 4828 247832 6849 3770667748 5066 0.0000000 0.0000000 0.7141110
0.0483860 40.0 152 4969 247650 6866 3770667836 5121 0.0000000 0.0000000 0.7141110
0.0554520 40.0 128 5054 247816 6759 3770667923 5182 0.0000000 0.0000000 0.7141110
0.0625180 40.0 152 5067 248103 6809 3770668010 5219 0.0000000 0.0000000 0.7141110
0.0695840 40.0 184 4985 247554 6803 3770668098 5169 0.0000000 0.0000000 0.7141110
0.0766500 40.0 206 4924 247698 6857 3770668185 5130 0.0000000 0.0000000 0.7141110
0.0837160 40.0 312 4833 247300 6886 3770668273 5145 0.0000000 0.0000000 0.7141110
0.0907820 40.0 389 4913 247928 6850 3770668360 5302 0.0000000 0.0000000 0.7141110
0.0978480 40.0 494 4976 247513 6889 3770668447 5470 0.0000000 0.0000000 0.7141110
0.1049140 40.0 563 4963 247976 6818 3770668535 5526 0.0000000 0.0000000 0.7141110
0.1119800 40.0 604 4907 247573 6895 3770668622 5511 0.0000000 0.0000000 0.7141110
