# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 133 6696 247926 7029 3770641610 6829 0.0000000 0.0000000 -0.0988770
-0.0929340 40.0 105 6564 248050 6999 3770641697 6669 0.0000000 0.0000000 -0.0988770
-0.0858680 40.0 72 6709 247447 7000 3770641785 6781 0.0000000 0.0000000 -0.0988770
-0.0788020 40.0 54 6643 248239 6905 3770641872 6697 0.0000000 0.0000000 -0.0988770
-0.0717360 40.0 87 6805 248360 7023 3770641959 6892 0.0000000 0.0000000 -0.0988770
-0.0646700 40.0 81 6849 247510 6865 3770642046 6930 0.0000000 0.0000000 -0.0988770
-0.0576040 40.0 112 6779 247955 6865 3770642133 6891 0.0000000 0.0000000 -0.0988770
-0.0505380 40.0 153 6803 248044 6957 3770642220 6956 0.0000000 0.0000000 -0.0988770
-0.0434720 40.0 162 6901 249299 6976 3770642307 7063 0.0000000 0.0000000 -0.0988770
-0.0364060 40.0 210 6731 247850 6909 3770642394 6941 0.0000000 0.0000000 -0.0988770
-0.0293400 40.0 225 6674 247497 6874 3770642481 6899 0.0000000 0.0000000 -0.0988770
-0.0222740 40.0 298 6853 247491 6969 3770642568 7151 0.0000000 0.0000000 -0.0988770
-0.0152080 40.0 292 6802 248253 6931 3770642656 7094 0.0000000 0.0000000 -0.0988770
-0.0081420 40.0 277 6727 247649 6915 3770642743 7004 0.0000000 0.0000000 -0.0988770
-0.0010760 40.0 277 6682 248486 6745 3770642830 6959 0.0000000 0.0000000 -0.0988770
0.0059900 40.0 264 6705 248478 6960 3770642917 6969 0.0000000 0.0000000 -0.0988770
0.0130560 40.0 209 6814 247983 7055 3770643004 7023 0.0000000 0.0000000 -0.0988770
0.0201220 40.0 200 6730 248371 6877 3770643091 6930 0.0000000 0.0000000 -0.0988770
0.0271880 40.0 141 6712 247772 7211 3770643178 6853 0.0000000 0.0000000 -0.0988770
0.0342540 40.0 102 6966 247905 6875 3770643265 7068 0.0000000 0.0000000 -0.0988770
0.0413200 40.0 103 6829 247300 6960 3770643352 6932 0.0000000 0.0000000 -0.0988770
0.0483860 40.0 75 6818 248448 6981 3770643439 6893 0.0000000 0.0000000 -0.0988770
0.0554520 40.0 76 6856 248331 6632 3770643527 6932 0.0000000 0.0000000 -0.0988770
0.0625180 40.0 78 6612 248268 6803 3770643614 6690 0.0000000 0.0000000 -0.0988770
0.0695840 40.0 99 6677 248620 6882 3770643701 6776 0.0000000 0.0000000 -0.0988770
0.0766500 40.0 127 6612 247887 6800 3770643788 6739 0.0000000 0.0000000 -0.0988770
0.0837160 40.0 162 6679 248340 6876 3770643875 6841 0.0000000 0.0000000 -0.0988770
0.0907820 40.0 188 6919 248282 6934 3770643962 7107 0.0000000 0.0000000 -0.0988770
0.0978480 40.0 247 6665 248090 6972 3770644049 6912 0.0000000 0.0000000 -0.0988770
0.1049140 40.0 263 6617 247739 6842 3770644136 6880 0.0000000 0.0000000 -0.0988770
0.1119800 40.0 315 6767 247607 7065 3770644223 7082 0.0000000 0.0000000 -0.0988770
