# Current(Amp) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
-0.1000000 40.0 134 6592 248115 6890 3770649733 6726 0.0000000 0.0000000 0.1647950
-0.0929340 40.0 116 6773 248819 6948 3770649820 6889 0.0000000 0.0000000 0.1647950
-0.0858680 40.0 96 6556 248397 6901 3770649907 6652 0.0000000 0.0000000 0.1647950
-0.0788020 40.0 63 6481 248083 7048 3770649994 6544 0.0000000 0.0000000 0.1647950
-0.0717360 40.0 84 6681 248430 6867 3770650081 6765 0.0000000 0.0000000 0.1647950
-0.0646700 40.0 97 6625 247753 6926 3770650169 6722 0.0000000 0.0000000 0.1647950
-0.0576040 40.0 115 6644 248778 6927 3770650256 6759 0.0000000 0.0000000 0.1647950
-0.0505380 40.0 167 6505 248731 6973 3770650343 6672 0.0000000 0.0000000 0.1647950
-0.0434720 40.0 204 6586 248095 6834 3770650430 6790 0.0000000 0.0000000 0.1647950
-0.0364060 40.0 252 6604 248321 6947 3770650517 6856 0.0000000 0.0000000 0.1647950
-0.0293400 40.0 272 6429 247891 6948 3770650604 6701 0.0000000 0.0000000 0.1647950
-0.0222740 40.0 309 6451 248315 6847 3770650692 6760 0.0000000 0.0000000 0.1647950
-0.0152080 40.0 294 6553 248042 6962 3770650779 6847 0.0000000 0.0000000 0.1647950
-0.0081420 40.0 336 6590 248765 6726 3770650866 6926 0.0000000 0.0000000 0.1647950
-0.0010760 40.0 291 6581 248554 6906 3770650953 6872 0.0000000 0.0000000 0.1647950
0.0059900 40.0 308 6751 247833 6893 3770651040 7059 0.0000000 0.0000000 0.1647950
0.0130560 40.0 274 6529 248138 7009 3770651128 6803 0.0000000 0.0000000 0.1647950
0.0201220 40.0 205 6711 247245 6844 3770651215 6916 0.0000000 0.0000000 0.1647950
0.0271880 40.0 175 6544 247205 6958 3770651302 6719 0.0000000 0.0000000 0.1647950
0.0342540 40.0 138 6457 248380 6926 3770651389 6595 0.0000000 0.0000000 0.1647950
0.0413200 40.0 116 6748 248347 6864 3770651476 6864 0.0000000 0.0000000 0.1647950
0.0483860 40.0 83 6624 248206 7046 3770651563 6707 0.0000000 0.0000000 0.1647950
0.0554520 40.0 84 6635 248470 7035 3770651651 6719 0.0000000 0.0000000 0.1647950
0.0625180 40.0 78 6708 247973 7001 3770651738 6786 0.0000000 0.0000000 0.1647950
0.0695840 40.0 110 6518 248534 7060 3770651825 6628 0.0000000 0.0000000 0.1647950
0.0766500 40.0 144 6517 248438 6797 3770651912 6661 0.0000000 0.0000000 0.1647950
0.0837160 40.0 198 6477 248346 6900 3770651999 6675 0.0000000 0.0000000 0.1647950
0.0907820 40.0 200 6652 248292 7087 3770652087 6852 0.0000000 0.0000000 0.1647950
0.0978480 40.0 264 6717 247425 6954 3770652174 6981 0.0000000 0.0000000 0.1647950
0.1049140 40.0 303 6536 247617 6891 3770652261 6839 0.0000000 0.0000000 0.1647950
0.1119800 40.0 316 6689 248325 6893 3770652348 7005 0.0000000 0.0000000 0.1647950
