# BinNR microsec O-Beam AUX chi(deg)
0.000 3600 39 90 -40.000
1.000 3600 36 176 -40.000
2.000 3600 55 162 -40.000
3.000 3600 57 154 -40.000
4.000 3600 51 165 -40.000
5.000 3600 50 155 -40.000
6.000 3600 63 157 -40.000
7.000 3600 47 112 -40.000
8.000 3600 48 122 -40.000
9.000 3600 48 122 -40.000
10.000 3600 50 145 -40.000
11.000 3600 54 113 -40.000
12.000 3600 40 167 -40.000
13.000 3600 55 166 -40.000
14.000 3600 58 175 -40.000
15.000 3600 47 205 -40.000
16.000 3600 60 179 -40.000
17.000 3600 50 174 -40.000
18.000 3600 61 168 -40.000
19.000 3600 54 161 -40.000
20.000 3600 56 148 -40.000
21.000 3600 56 128 -40.000
22.000 3600 60 141 -40.000
23.000 3600 42 118 -40.000
24.000 3600 59 121 -40.000
25.000 3600 63 118 -40.000
26.000 3600 66 122 -40.000
27.000 3600 49 141 -40.000
28.000 3600 49 159 -40.000
29.000 3600 52 154 -40.000
30.000 3600 45 193 -40.000
31.000 3600 48 191 -40.000
32.000 3600 64 244 -40.000
33.000 3600 50 193 -40.000
34.000 3600 69 195 -40.000
35.000 3600 52 202 -40.000
36.000 3600 48 178 -40.000
37.000 3600 49 167 -40.000
38.000 3600 65 146 -40.000
39.000 3600 54 141 -40.000
40.000 3600 56 128 -40.000
41.000 3600 60 111 -40.000
42.000 3600 69 120 -40.000
43.000 3600 55 125 -40.000
44.000 3600 50 144 -40.000
45.000 3600 49 150 -40.000
46.000 3600 68 157 -40.000
47.000 3600 68 159 -40.000
48.000 3600 57 189 -40.000
49.000 3600 57 200 -40.000
50.000 3600 57 210 -40.000
51.000 3600 36 189 -40.000
52.000 3600 60 147 -40.000
53.000 3600 51 196 -40.000
54.000 3600 56 179 -40.000
55.000 3600 53 151 -40.000
56.000 3600 62 136 -40.000
57.000 3600 56 120 -40.000
58.000 3600 43 116 -40.000
59.000 3600 70 119 -40.000
60.000 3600 54 117 -40.000
61.000 3600 48 149 -40.000
62.000 3600 65 150 -40.000
63.000 3600 55 146 -40.000
64.000 3600 65 172 -40.000
65.000 3600 49 174 -40.000
66.000 3600 60 195 -40.000
67.000 3600 47 174 -40.000
68.000 3600 51 175 -40.000
69.000 3600 51 171 -40.000
70.000 3600 65 164 -40.000
71.000 3600 46 180 -40.000
72.000 3600 47 144 -40.000
73.000 3600 50 141 -40.000
74.000 3600 58 123 -40.000
75.000 3600 59 134 -40.000
76.000 3600 49 123 -40.000
77.000 3600 57 133 -40.000
78.000 3600 46 130 -40.000
79.000 3600 62 139 -40.000
80.000 3600 53 173 -40.000
81.000 3600 60 161 -40.000
82.000 3600 51 170 -40.000
83.000 3600 56 190 -40.000
84.000 3600 44 185 -40.000
85.000 3600 70 176 -40.000
86.000 3600 44 208 -40.000
87.000 3600 52 161 -40.000
88.000 3600 55 149 -40.000
89.000 3600 42 134 -40.000
90.000 3600 49 152 -40.000
91.000 3600 60 141 -40.000
92.000 3600 44 146 -40.000
93.000 3600 53 140 -40.000
94.000 3600 51 165 -40.000
95.000 3600 70 138 -40.000
96.000 3600 46 151 -40.000
97.000 3600 57 145 -40.000
98.000 3600 53 161 -40.000
99.000 3600 66 148 -40.000
100.000 3600 54 159 -40.000
101.000 3600 47 152 -40.000
102.000 3600 44 168 -40.000
103.000 3600 63 141 -40.000
104.000 3600 59 157 -40.000
105.000 3600 65 134 -40.000
106.000 3600 57 173 -40.000
107.000 3600 50 161 -40.000
108.000 3600 65 160 -40.000
109.000 3600 70 147 -40.000
110.000 3600 55 145 -40.000
111.000 3600 46 151 -40.000
112.000 3600 75 120 -40.000
113.000 3600 43 135 -40.000
114.000 3600 54 157 -40.000
115.000 3600 62 154 -40.000
116.000 3600 60 163 -40.000
117.000 3600 52 147 -40.000
118.000 3600 47 143 -40.000
119.000 3600 50 138 -40.000
120.000 3600 58 163 -40.000
121.000 3600 37 131 -40.000
122.000 3600 62 171 -40.000
123.000 3600 60 137 -40.000
124.000 3600 55 166 -40.000
125.000 3600 54 154 -40.000
126.000 3600 69 181 -40.000
127.000 3600 59 192 -40.000
128.000 3600 55 166 -40.000
129.000 3600 51 154 -40.000
130.000 3600 60 174 -40.000
131.000 3600 60 138 -40.000
132.000 3600 74 153 -40.000
133.000 3600 57 139 -40.000
134.000 3600 52 138 -40.000
135.000 3600 58 142 -40.000
136.000 3600 73 114 -40.000
137.000 3600 51 161 -40.000
138.000 3600 56 143 -40.000
139.000 3600 56 157 -40.000
140.000 3600 39 175 -40.000
141.000 3600 71 190 -40.000
142.000 3600 61 186 -40.000
143.000 3600 55 181 -40.000
144.000 3600 60 219 -40.000
145.000 3600 46 181 -40.000
146.000 3600 61 181 -40.000
147.000 3600 60 150 -40.000
