# BinNR microsec O-Beam AUX chi(deg)
0.000 3600 6 34 160.000
1.000 3600 15 48 160.000
2.000 3600 8 64 160.000
3.000 3600 19 64 160.000
4.000 3600 17 53 160.000
5.000 3600 18 53 160.000
6.000 3600 12 41 160.000
7.000 3600 19 52 160.000
8.000 3600 17 40 160.000
9.000 3600 12 41 160.000
10.000 3600 20 36 160.000
11.000 3600 13 37 160.000
12.000 3600 18 56 160.000
13.000 3600 17 50 160.000
14.000 3600 22 47 160.000
15.000 3600 11 52 160.000
16.000 3600 16 49 160.000
17.000 3600 16 52 160.000
18.000 3600 23 52 160.000
19.000 3600 10 52 160.000
20.000 3600 15 52 160.000
21.000 3600 15 44 160.000
22.000 3600 19 43 160.000
23.000 3600 14 38 160.000
24.000 3600 11 36 160.000
25.000 3600 19 44 160.000
26.000 3600 24 48 160.000
27.000 3600 11 26 160.000
28.000 3600 15 44 160.000
29.000 3600 10 42 160.000
30.000 3600 18 62 160.000
31.000 3600 11 51 160.000
32.000 3600 21 47 160.000
33.000 3600 15 45 160.000
34.000 3600 12 46 160.000
35.000 3600 17 55 160.000
36.000 3600 17 58 160.000
37.000 3600 14 45 160.000
38.000 3600 20 59 160.000
39.000 3600 22 42 160.000
40.000 3600 16 40 160.000
41.000 3600 15 40 160.000
42.000 3600 14 55 160.000
43.000 3600 16 43 160.000
44.000 3600 18 45 160.000
45.000 3600 12 36 160.000
46.000 3600 16 38 160.000
47.000 3600 18 40 160.000
48.000 3600 14 46 160.000
49.000 3600 20 47 160.000
50.000 3600 23 63 160.000
51.000 3600 19 46 160.000
52.000 3600 21 47 160.000
53.000 3600 12 48 160.000
54.000 3600 11 46 160.000
55.000 3600 17 52 160.000
56.000 3600 11 59 160.000
57.000 3600 21 52 160.000
58.000 3600 21 46 160.000
59.000 3600 11 50 160.000
60.000 3600 21 41 160.000
61.000 3600 13 45 160.000
62.000 3600 24 50 160.000
63.000 3600 18 45 160.000
64.000 3600 17 55 160.000
65.000 3600 17 43 160.000
66.000 3600 11 42 160.000
67.000 3600 17 60 160.000
