# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 33 103 -40.000
1.000 3600.000 64 203 -40.000
2.000 3600.000 45 199 -40.000
3.000 3600.000 56 176 -40.000
4.000 3600.000 64 176 -40.000
5.000 3600.000 63 177 -40.000
6.000 3600.000 82 151 -40.000
7.000 3600.000 50 150 -40.000
8.000 3600.000 68 137 -40.000
9.000 3600.000 63 144 -40.000
10.000 3600.000 66 172 -40.000
11.000 3600.000 57 149 -40.000
12.000 3600.000 56 219 -40.000
13.000 3600.000 44 189 -40.000
14.000 3600.000 71 207 -40.000
15.000 3600.000 68 226 -40.000
16.000 3600.000 59 195 -40.000
17.000 3600.000 79 186 -40.000
18.000 3600.000 66 213 -40.000
19.000 3600.000 58 193 -40.000
20.000 3600.000 68 207 -40.000
21.000 3600.000 58 205 -40.000
22.000 3600.000 55 146 -40.000
23.000 3600.000 58 129 -40.000
24.000 3600.000 55 144 -40.000
25.000 3600.000 51 130 -40.000
26.000 3600.000 76 146 -40.000
27.000 3600.000 62 153 -40.000
28.000 3600.000 68 161 -40.000
29.000 3600.000 63 171 -40.000
30.000 3600.000 59 211 -40.000
31.000 3600.000 48 194 -40.000
32.000 3600.000 49 214 -40.000
33.000 3600.000 58 227 -40.000
34.000 3600.000 59 214 -40.000
35.000 3600.000 48 231 -40.000
36.000 3600.000 59 225 -40.000
37.000 3600.000 54 174 -40.000
38.000 3600.000 50 168 -40.000
39.000 3600.000 74 140 -40.000
40.000 3600.000 72 117 -40.000
41.000 3600.000 62 128 -40.000
42.000 3600.000 68 146 -40.000
43.000 3600.000 64 133 -40.000
44.000 3600.000 60 167 -40.000
45.000 3600.000 58 173 -40.000
46.000 3600.000 64 178 -40.000
47.000 3600.000 61 182 -40.000
48.000 3600.000 62 194 -40.000
49.000 3600.000 55 191 -40.000
50.000 3600.000 52 227 -40.000
51.000 3600.000 62 219 -40.000
52.000 3600.000 60 219 -40.000
53.000 3600.000 56 206 -40.000
54.000 3600.000 59 179 -40.000
55.000 3600.000 63 159 -40.000
56.000 3600.000 69 157 -40.000
57.000 3600.000 68 141 -40.000
58.000 3600.000 69 149 -40.000
59.000 3600.000 66 148 -40.000
60.000 3600.000 61 172 -40.000
61.000 3600.000 65 168 -40.000
62.000 3600.000 54 172 -40.000
63.000 3600.000 46 186 -40.000
64.000 3600.000 67 203 -40.000
65.000 3600.000 72 180 -40.000
66.000 3600.000 72 214 -40.000
67.000 3600.000 71 202 -40.000
68.000 3600.000 54 218 -40.000
69.000 3600.000 47 192 -40.000
70.000 3600.000 68 209 -40.000
71.000 3600.000 56 157 -40.000
72.000 3600.000 67 184 -40.000
73.000 3600.000 52 133 -40.000
74.000 3600.000 81 133 -40.000
75.000 3600.000 58 154 -40.000
76.000 3600.000 51 180 -40.000
77.000 3600.000 52 149 -40.000
78.000 3600.000 70 164 -40.000
79.000 3600.000 55 138 -40.000
80.000 3600.000 82 197 -40.000
81.000 3600.000 60 164 -40.000
82.000 3600.000 49 223 -40.000
83.000 3600.000 52 182 -40.000
84.000 3600.000 66 174 -40.000
85.000 3600.000 59 169 -40.000
86.000 3600.000 74 206 -40.000
87.000 3600.000 49 194 -40.000
88.000 3600.000 62 168 -40.000
89.000 3600.000 68 180 -40.000
90.000 3600.000 66 178 -40.000
91.000 3600.000 70 175 -40.000
92.000 3600.000 63 142 -40.000
93.000 3600.000 61 147 -40.000
94.000 3600.000 73 183 -40.000
95.000 3600.000 47 177 -40.000
96.000 3600.000 73 165 -40.000
97.000 3600.000 67 171 -40.000
98.000 3600.000 66 197 -40.000
99.000 3600.000 60 183 -40.000
100.000 3600.000 70 180 -40.000
101.000 3600.000 52 187 -40.000
102.000 3600.000 56 169 -40.000
103.000 3600.000 50 164 -40.000
104.000 3600.000 50 200 -40.000
105.000 3600.000 65 166 -40.000
106.000 3600.000 61 180 -40.000
107.000 3600.000 52 174 -40.000
108.000 3600.000 72 193 -40.000
109.000 3600.000 57 178 -40.000
110.000 3600.000 68 184 -40.000
111.000 3600.000 70 167 -40.000
112.000 3600.000 77 183 -40.000
113.000 3600.000 70 174 -40.000
114.000 3600.000 68 168 -40.000
115.000 3600.000 62 174 -40.000
116.000 3600.000 62 187 -40.000
117.000 3600.000 63 141 -40.000
118.000 3600.000 63 152 -40.000
119.000 3600.000 65 158 -40.000
120.000 3600.000 80 170 -40.000
121.000 3600.000 49 149 -40.000
122.000 3600.000 69 175 -40.000
123.000 3600.000 52 183 -40.000
124.000 3600.000 60 205 -40.000
125.000 3600.000 46 216 -40.000
126.000 3600.000 60 203 -40.000
127.000 3600.000 66 201 -40.000
128.000 3600.000 73 207 -40.000
129.000 3600.000 61 202 -40.000
130.000 3600.000 66 171 -40.000
131.000 3600.000 67 164 -40.000
132.000 3600.000 49 171 -40.000
133.000 3600.000 64 155 -40.000
134.000 3600.000 72 155 -40.000
135.000 3600.000 57 147 -40.000
136.000 3600.000 64 153 -40.000
137.000 3600.000 56 147 -40.000
138.000 3600.000 68 171 -40.000
139.000 3600.000 62 205 -40.000
140.000 3600.000 60 180 -40.000
141.000 3600.000 64 194 -40.000
142.000 3600.000 61 206 -40.000
143.000 3600.000 59 208 -40.000
144.000 3600.000 77 257 -40.000
145.000 3600.000 54 212 -40.000
146.000 3600.000 69 195 -40.000
147.000 3600.000 62 178 -40.000
148.000 3600.000 76 172 -40.000
149.000 3600.000 54 132 -40.000
150.000 3600.000 76 138 -40.000
151.000 3600.000 64 128 -40.000
152.000 3600.000 58 125 -40.000
153.000 3600.000 56 129 -40.000
154.000 3600.000 54 171 -40.000
155.000 3600.000 60 150 -40.000
156.000 3600.000 57 180 -40.000
157.000 3600.000 47 183 -40.000
