# BinNR microsec O-Beam AUX chi(deg)
0.000 7200.020 20 36 -175.000
1.000 7200.020 31 97 -175.000
2.000 7200.020 31 75 -175.000
3.000 7200.020 32 75 -175.000
4.000 7200.020 28 88 -175.000
5.000 7200.020 39 76 -175.000
6.000 7200.020 42 84 -175.000
7.000 7200.020 44 71 -175.000
8.000 7200.020 30 83 -175.000
9.000 7200.020 42 55 -175.000
10.000 7200.020 44 60 -175.000
11.000 7200.020 36 52 -175.000
12.000 7200.020 30 76 -175.000
13.000 7200.020 25 90 -175.000
14.000 7200.020 40 81 -175.000
15.000 7200.020 35 90 -175.000
16.000 7200.020 40 94 -175.000
17.000 7200.020 40 98 -175.000
18.000 7200.020 27 96 -175.000
19.000 7200.020 34 74 -175.000
20.000 7200.020 35 76 -175.000
21.000 7200.020 27 81 -175.000
22.000 7200.020 31 66 -175.000
23.000 7200.020 36 55 -175.000
24.000 7200.020 35 71 -175.000
25.000 7200.020 27 64 -175.000
26.000 7200.020 24 63 -175.000
27.000 7200.020 39 65 -175.000
28.000 7200.020 37 58 -175.000
29.000 7200.020 33 81 -175.000
30.000 7200.020 24 83 -175.000
31.000 7200.020 28 82 -175.000
32.000 7200.020 39 124 -175.000
33.000 7200.020 42 85 -175.000
34.000 7200.020 36 103 -175.000
35.000 7200.020 30 83 -175.000
36.000 7200.020 30 96 -175.000
37.000 7200.020 27 64 -175.000
38.000 7200.020 34 86 -175.000
39.000 7200.020 33 75 -175.000
40.000 7200.020 30 74 -175.000
41.000 7200.020 36 56 -175.000
42.000 7200.020 41 69 -175.000
43.000 7200.020 34 54 -175.000
44.000 7200.020 33 66 -175.000
45.000 7200.020 33 79 -175.000
46.000 7200.020 27 80 -175.000
47.000 7200.020 31 86 -175.000
48.000 7200.020 24 88 -175.000
49.000 7200.020 25 111 -175.000
50.000 7200.020 36 110 -175.000
51.000 7200.020 32 91 -175.000
52.000 7200.020 36 80 -175.000
53.000 7200.020 22 85 -175.000
54.000 7200.020 33 87 -175.000
55.000 7200.020 28 67 -175.000
56.000 7200.020 36 78 -175.000
57.000 7200.020 28 61 -175.000
58.000 7200.020 35 64 -175.000
59.000 7200.020 26 69 -175.000
60.000 7200.020 29 85 -175.000
61.000 7200.020 36 78 -175.000
62.000 7200.020 29 67 -175.000
63.000 7200.020 26 90 -175.000
64.000 7200.020 28 78 -175.000
65.000 7200.020 18 100 -175.000
66.000 7200.020 45 78 -175.000
67.000 7200.020 31 91 -175.000
68.000 7200.020 33 107 -175.000
69.000 7200.020 37 88 -175.000
70.000 7200.020 35 97 -175.000
71.000 7200.020 29 71 -175.000
72.000 7200.020 35 87 -175.000
73.000 7200.020 38 77 -175.000
74.000 7200.020 26 75 -175.000
75.000 7200.020 29 66 -175.000
76.000 7200.020 33 59 -175.000
77.000 7200.020 35 85 -175.000
78.000 7200.020 32 70 -175.000
79.000 7200.020 19 85 -175.000
80.000 7200.020 37 75 -175.000
81.000 7200.020 35 82 -175.000
82.000 7200.020 38 104 -175.000
83.000 7200.020 25 103 -175.000
84.000 7200.020 25 100 -175.000
85.000 7200.020 27 95 -175.000
86.000 7200.020 29 74 -175.000
87.000 7200.020 23 82 -175.000
88.000 7200.020 28 68 -175.000
89.000 7200.020 34 85 -175.000
90.000 7200.020 25 90 -175.000
91.000 7200.020 31 65 -175.000
92.000 7200.020 32 82 -175.000
93.000 7200.020 36 76 -175.000
94.000 7200.020 42 92 -175.000
95.000 7200.020 42 88 -175.000
96.000 7200.020 48 63 -175.000
97.000 7200.020 29 75 -175.000
98.000 7200.020 38 94 -175.000
99.000 7200.020 33 96 -175.000
100.000 7200.020 33 85 -175.000
101.000 7200.020 37 69 -175.000
102.000 7200.020 26 95 -175.000
103.000 7200.020 25 87 -175.000
104.000 7200.020 33 88 -175.000
105.000 7200.020 19 78 -175.000
106.000 7200.020 20 92 -175.000
107.000 7200.020 41 83 -175.000
108.000 7200.020 32 105 -175.000
109.000 7200.020 38 95 -175.000
110.000 7200.020 27 70 -175.000
111.000 7200.020 25 91 -175.000
112.000 7200.020 33 95 -175.000
113.000 7200.020 40 82 -175.000
114.000 7200.020 36 90 -175.000
115.000 7200.020 18 77 -175.000
116.000 7200.020 33 107 -175.000
117.000 7200.020 35 78 -175.000
118.000 7200.020 29 89 -175.000
119.000 7200.020 31 76 -175.000
120.000 7200.020 28 84 -175.000
121.000 7200.020 27 73 -175.000
122.000 7200.020 24 88 -175.000
123.000 7200.020 33 85 -175.000
124.000 7200.020 25 87 -175.000
125.000 7200.020 34 91 -175.000
126.000 7200.020 26 85 -175.000
127.000 7200.020 36 91 -175.000
128.000 7200.020 26 88 -175.000
129.000 7200.020 27 91 -175.000
130.000 7200.020 31 76 -175.000
131.000 7200.020 31 82 -175.000
132.000 7200.020 20 82 -175.000
133.000 7200.020 38 54 -175.000
134.000 7200.020 31 64 -175.000
135.000 7200.020 26 63 -175.000
136.000 7200.020 39 70 -175.000
137.000 7200.020 30 76 -175.000
138.000 7200.020 27 71 -175.000
139.000 7200.020 27 87 -175.000
140.000 7200.020 38 88 -175.000
141.000 7200.020 31 83 -175.000
142.000 7200.020 35 98 -175.000
143.000 7200.020 38 74 -175.000
144.000 7200.020 34 99 -175.000
145.000 7200.020 36 90 -175.000
146.000 7200.020 43 98 -175.000
147.000 7200.020 29 85 -175.000
148.000 7200.020 33 81 -175.000
149.000 7200.020 33 74 -175.000
