# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.010 23 122 0.000
1.000 3600.010 63 201 0.000
2.000 3600.010 66 192 0.000
3.000 3600.010 55 172 0.000
4.000 3600.010 53 164 0.000
5.000 3600.010 62 158 0.000
6.000 3600.010 55 178 0.000
7.000 3600.010 52 124 0.000
8.000 3600.010 56 132 0.000
9.000 3600.010 58 139 0.000
10.000 3600.010 50 173 0.000
11.000 3600.010 63 158 0.000
12.000 3600.010 59 206 0.000
13.000 3600.010 48 190 0.000
14.000 3600.010 58 202 0.000
15.000 3600.010 64 214 0.000
16.000 3600.010 41 216 0.000
17.000 3600.010 42 196 0.000
18.000 3600.010 52 204 0.000
19.000 3600.010 53 193 0.000
20.000 3600.010 51 169 0.000
21.000 3600.010 59 162 0.000
22.000 3600.010 65 181 0.000
23.000 3600.010 73 145 0.000
24.000 3600.010 69 145 0.000
25.000 3600.010 53 119 0.000
26.000 3600.010 51 150 0.000
27.000 3600.010 53 132 0.000
28.000 3600.010 57 193 0.000
29.000 3600.010 53 156 0.000
30.000 3600.010 64 195 0.000
31.000 3600.010 80 198 0.000
32.000 3600.010 59 233 0.000
33.000 3600.010 57 237 0.000
34.000 3600.010 54 235 0.000
35.000 3600.010 60 226 0.000
36.000 3600.010 59 182 0.000
37.000 3600.010 55 164 0.000
38.000 3600.010 61 181 0.000
39.000 3600.010 46 146 0.000
40.000 3600.010 42 148 0.000
41.000 3600.010 56 135 0.000
42.000 3600.010 45 121 0.000
43.000 3600.010 69 138 0.000
44.000 3600.010 65 175 0.000
45.000 3600.010 51 156 0.000
46.000 3600.010 69 170 0.000
47.000 3600.010 62 217 0.000
48.000 3600.010 61 232 0.000
49.000 3600.010 50 184 0.000
50.000 3600.010 58 225 0.000
51.000 3600.010 61 197 0.000
52.000 3600.010 61 200 0.000
53.000 3600.010 50 207 0.000
54.000 3600.010 62 189 0.000
55.000 3600.010 50 183 0.000
56.000 3600.010 49 152 0.000
57.000 3600.010 61 135 0.000
58.000 3600.010 54 144 0.000
59.000 3600.010 50 123 0.000
60.000 3600.010 56 157 0.000
61.000 3600.010 59 166 0.000
62.000 3600.010 56 183 0.000
63.000 3600.010 60 153 0.000
64.000 3600.010 78 194 0.000
65.000 3600.010 56 193 0.000
66.000 3600.010 64 224 0.000
67.000 3600.010 60 198 0.000
68.000 3600.010 70 188 0.000
69.000 3600.010 60 216 0.000
70.000 3600.010 72 187 0.000
71.000 3600.010 49 160 0.000
72.000 3600.010 48 162 0.000
73.000 3600.010 52 157 0.000
74.000 3600.010 58 155 0.000
75.000 3600.010 70 131 0.000
76.000 3600.010 66 133 0.000
77.000 3600.010 60 153 0.000
78.000 3600.010 62 163 0.000
79.000 3600.010 51 145 0.000
80.000 3600.010 61 180 0.000
81.000 3600.010 62 165 0.000
82.000 3600.010 56 192 0.000
83.000 3600.010 56 174 0.000
84.000 3600.010 50 195 0.000
85.000 3600.010 68 184 0.000
86.000 3600.010 48 184 0.000
87.000 3600.010 47 148 0.000
88.000 3600.010 50 183 0.000
89.000 3600.010 58 164 0.000
90.000 3600.010 55 185 0.000
91.000 3600.010 51 169 0.000
92.000 3600.010 59 169 0.000
93.000 3600.010 48 159 0.000
94.000 3600.010 53 182 0.000
95.000 3600.010 68 177 0.000
96.000 3600.010 67 191 0.000
97.000 3600.010 67 145 0.000
98.000 3600.010 58 165 0.000
99.000 3600.010 66 180 0.000
100.000 3600.010 52 173 0.000
101.000 3600.010 65 159 0.000
102.000 3600.010 75 165 0.000
103.000 3600.010 51 152 0.000
104.000 3600.010 42 183 0.000
105.000 3600.010 68 162 0.000
106.000 3600.010 64 168 0.000
107.000 3600.010 58 180 0.000
108.000 3600.010 50 192 0.000
109.000 3600.010 51 186 0.000
110.000 3600.010 57 172 0.000
111.000 3600.010 55 185 0.000
112.000 3600.010 56 210 0.000
113.000 3600.010 53 158 0.000
114.000 3600.010 63 172 0.000
115.000 3600.010 57 176 0.000
116.000 3600.010 49 165 0.000
117.000 3600.010 45 168 0.000
118.000 3600.010 58 160 0.000
119.000 3600.010 57 147 0.000
120.000 3600.010 49 147 0.000
121.000 3600.010 59 161 0.000
122.000 3600.010 62 181 0.000
123.000 3600.010 54 190 0.000
124.000 3600.010 58 211 0.000
125.000 3600.010 54 207 0.000
126.000 3600.010 71 233 0.000
127.000 3600.010 69 149 0.000
128.000 3600.010 55 189 0.000
129.000 3600.010 63 201 0.000
130.000 3600.010 68 198 0.000
131.000 3600.010 58 195 0.000
132.000 3600.010 59 147 0.000
133.000 3600.010 60 147 0.000
134.000 3600.010 57 160 0.000
135.000 3600.010 46 149 0.000
136.000 3600.010 37 141 0.000
137.000 3600.010 46 129 0.000
138.000 3600.010 51 168 0.000
139.000 3600.010 46 160 0.000
140.000 3600.010 58 196 0.000
141.000 3600.010 59 213 0.000
142.000 3600.010 61 236 0.000
143.000 3600.010 56 229 0.000
144.000 3600.010 50 219 0.000
145.000 3600.010 51 216 0.000
146.000 3600.010 70 206 0.000
147.000 3600.010 47 188 0.000
148.000 3600.010 50 164 0.000
149.000 3600.010 47 152 0.000
150.000 3600.010 60 135 0.000
151.000 3600.010 61 115 0.000
152.000 3600.010 63 142 0.000
153.000 3600.010 66 138 0.000
154.000 3600.010 58 145 0.000
155.000 3600.010 49 178 0.000
156.000 3600.010 58 180 0.000
157.000 3600.010 43 165 0.000
158.000 3600.010 49 211 0.000
159.000 3600.010 45 205 0.000
160.000 3600.010 55 222 0.000
161.000 3600.010 45 243 0.000
162.000 3600.010 58 232 0.000
163.000 3600.010 53 189 0.000
164.000 3600.010 51 192 0.000
165.000 3600.010 47 165 0.000
166.000 3600.010 60 152 0.000
167.000 3600.010 56 152 0.000
168.000 3600.010 52 115 0.000
169.000 3600.010 62 118 0.000
170.000 3600.010 60 140 0.000
171.000 3600.010 64 145 0.000
172.000 3600.010 57 162 0.000
173.000 3600.010 70 172 0.000
174.000 3600.010 64 204 0.000
175.000 3600.010 49 198 0.000
176.000 3600.010 52 245 0.000
177.000 3600.010 53 202 0.000
178.000 3600.010 59 200 0.000
179.000 3600.010 54 194 0.000
180.000 3600.010 62 213 0.000
181.000 3600.010 64 198 0.000
182.000 3600.010 65 182 0.000
183.000 3600.010 54 142 0.000
184.000 3600.010 64 145 0.000
185.000 3600.010 58 135 0.000
186.000 3600.010 62 145 0.000
187.000 3600.010 61 127 0.000
188.000 3600.010 60 157 0.000
189.000 3600.010 61 151 0.000
190.000 3600.010 54 187 0.000
191.000 3600.010 51 212 0.000
192.000 3600.010 67 183 0.000
193.000 3600.010 55 188 0.000
194.000 3600.010 51 228 0.000
195.000 3600.010 63 192 0.000
196.000 3600.010 72 207 0.000
197.000 3600.010 53 194 0.000
198.000 3600.010 63 196 0.000
199.000 3600.010 67 175 0.000
200.000 3600.010 53 181 0.000
201.000 3600.010 59 152 0.000
202.000 3600.010 49 152 0.000
203.000 3600.010 46 135 0.000
204.000 3600.010 62 159 0.000
205.000 3600.010 55 138 0.000
206.000 3600.010 65 168 0.000
207.000 3600.010 69 175 0.000
208.000 3600.010 66 181 0.000
209.000 3600.010 65 216 0.000
210.000 3600.010 62 231 0.000
211.000 3600.010 62 198 0.000
212.000 3600.010 63 210 0.000
213.000 3600.010 52 214 0.000
214.000 3600.010 58 178 0.000
215.000 3600.010 50 183 0.000
216.000 3600.010 55 173 0.000
217.000 3600.010 62 160 0.000
218.000 3600.010 50 177 0.000
219.000 3600.010 60 170 0.000
220.000 3600.010 69 176 0.000
221.000 3600.010 34 139 0.000
222.000 3600.010 71 162 0.000
223.000 3600.010 59 157 0.000
224.000 3600.010 64 171 0.000
225.000 3600.010 68 165 0.000
226.000 3600.010 72 181 0.000
227.000 3600.010 58 200 0.000
228.000 3600.010 51 188 0.000
229.000 3600.010 59 176 0.000
230.000 3600.010 65 155 0.000
231.000 3600.010 51 148 0.000
232.000 3600.010 50 171 0.000
233.000 3600.010 50 162 0.000
234.000 3600.010 76 176 0.000
235.000 3600.010 46 179 0.000
