# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.000 10 26 -160.000
1.000 3600.000 21 49 -160.000
2.000 3600.000 27 51 -160.000
3.000 3600.000 17 32 -160.000
4.000 3600.000 25 52 -160.000
5.000 3600.000 31 36 -160.000
6.000 3600.000 16 39 -160.000
7.000 3600.000 28 34 -160.000
8.000 3600.000 14 45 -160.000
9.000 3600.000 18 43 -160.000
10.000 3600.000 21 49 -160.000
11.000 3600.000 18 42 -160.000
12.000 3600.000 14 51 -160.000
13.000 3600.000 18 47 -160.000
14.000 3600.000 18 56 -160.000
15.000 3600.000 16 36 -160.000
16.000 3600.000 15 58 -160.000
17.000 3600.000 22 66 -160.000
18.000 3600.000 27 63 -160.000
19.000 3600.000 16 53 -160.000
20.000 3600.000 23 41 -160.000
21.000 3600.000 17 47 -160.000
22.000 3600.000 11 42 -160.000
23.000 3600.000 19 40 -160.000
24.000 3600.000 20 41 -160.000
25.000 3600.000 21 39 -160.000
26.000 3600.000 26 43 -160.000
27.000 3600.000 31 34 -160.000
28.000 3600.000 20 43 -160.000
29.000 3600.000 18 42 -160.000
30.000 3600.000 19 58 -160.000
31.000 3600.000 21 48 -160.000
32.000 3600.000 23 85 -160.000
33.000 3600.000 20 57 -160.000
34.000 3600.000 26 54 -160.000
35.000 3600.000 23 52 -160.000
36.000 3600.000 21 47 -160.000
37.000 3600.000 29 46 -160.000
38.000 3600.000 24 40 -160.000
39.000 3600.000 19 35 -160.000
40.000 3600.000 26 47 -160.000
41.000 3600.000 28 34 -160.000
42.000 3600.000 16 37 -160.000
43.000 3600.000 25 36 -160.000
44.000 3600.000 20 34 -160.000
45.000 3600.000 17 42 -160.000
46.000 3600.000 21 50 -160.000
47.000 3600.000 22 58 -160.000
48.000 3600.000 11 52 -160.000
49.000 3600.000 21 61 -160.000
50.000 3600.000 16 63 -160.000
51.000 3600.000 23 51 -160.000
52.000 3600.000 20 56 -160.000
53.000 3600.000 24 47 -160.000
54.000 3600.000 14 66 -160.000
55.000 3600.000 12 39 -160.000
56.000 3600.000 13 27 -160.000
57.000 3600.000 14 32 -160.000
58.000 3600.000 18 44 -160.000
59.000 3600.000 22 28 -160.000
60.000 3600.000 21 34 -160.000
61.000 3600.000 25 42 -160.000
62.000 3600.000 19 40 -160.000
63.000 3600.000 22 57 -160.000
64.000 3600.000 17 72 -160.000
65.000 3600.000 21 57 -160.000
66.000 3600.000 13 53 -160.000
67.000 3600.000 25 64 -160.000
68.000 3600.000 24 70 -160.000
69.000 3600.000 20 57 -160.000
70.000 3600.000 21 66 -160.000
71.000 3600.000 26 46 -160.000
72.000 3600.000 20 56 -160.000
73.000 3600.000 15 34 -160.000
74.000 3600.000 17 36 -160.000
75.000 3600.000 6 40 -160.000
76.000 3600.000 18 33 -160.000
77.000 3600.000 15 41 -160.000
78.000 3600.000 20 45 -160.000
79.000 3600.000 21 41 -160.000
80.000 3600.000 24 47 -160.000
81.000 3600.000 14 63 -160.000
82.000 3600.000 13 60 -160.000
83.000 3600.000 17 67 -160.000
84.000 3600.000 16 52 -160.000
85.000 3600.000 17 58 -160.000
86.000 3600.000 25 57 -160.000
87.000 3600.000 19 52 -160.000
88.000 3600.000 19 66 -160.000
89.000 3600.000 20 49 -160.000
90.000 3600.000 24 34 -160.000
91.000 3600.000 13 40 -160.000
92.000 3600.000 16 44 -160.000
93.000 3600.000 14 32 -160.000
94.000 3600.000 24 38 -160.000
95.000 3600.000 21 37 -160.000
96.000 3600.000 12 40 -160.000
97.000 3600.000 11 54 -160.000
98.000 3600.000 16 54 -160.000
99.000 3600.000 13 55 -160.000
100.000 3600.000 13 42 -160.000
101.000 3600.000 18 53 -160.000
102.000 3600.000 26 52 -160.000
103.000 3600.000 15 54 -160.000
104.000 3600.000 18 48 -160.000
105.000 3600.000 25 43 -160.000
106.000 3600.000 25 43 -160.000
107.000 3600.000 16 42 -160.000
108.000 3600.000 18 43 -160.000
109.000 3600.000 19 48 -160.000
110.000 3600.000 22 50 -160.000
111.000 3600.000 19 43 -160.000
112.000 3600.000 12 48 -160.000
113.000 3600.000 21 50 -160.000
114.000 3600.000 29 37 -160.000
115.000 3600.000 20 55 -160.000
116.000 3600.000 25 39 -160.000
117.000 3600.000 23 43 -160.000
118.000 3600.000 23 46 -160.000
119.000 3600.000 22 56 -160.000
120.000 3600.000 13 41 -160.000
121.000 3600.000 13 68 -160.000
122.000 3600.000 16 36 -160.000
123.000 3600.000 16 41 -160.000
124.000 3600.000 21 39 -160.000
125.000 3600.000 17 40 -160.000
126.000 3600.000 25 42 -160.000
127.000 3600.000 24 48 -160.000
128.000 3600.000 34 54 -160.000
129.000 3600.000 15 51 -160.000
130.000 3600.000 21 60 -160.000
131.000 3600.000 21 47 -160.000
132.000 3600.000 23 48 -160.000
133.000 3600.000 23 43 -160.000
134.000 3600.000 19 36 -160.000
135.000 3600.000 19 38 -160.000
136.000 3600.000 27 48 -160.000
137.000 3600.000 25 49 -160.000
138.000 3600.000 24 46 -160.000
139.000 3600.000 17 47 -160.000
140.000 3600.000 26 49 -160.000
141.000 3600.000 18 42 -160.000
142.000 3600.000 21 56 -160.000
143.000 3600.000 16 42 -160.000
144.000 3600.000 16 43 -160.000
145.000 3600.000 16 46 -160.000
146.000 3600.000 28 51 -160.000
147.000 3600.000 18 49 -160.000
148.000 3600.000 19 42 -160.000
149.000 3600.000 21 29 -160.000
150.000 3600.000 14 34 -160.000
151.000 3600.000 19 40 -160.000
152.000 3600.000 23 39 -160.000
153.000 3600.000 21 37 -160.000
154.000 3600.000 18 52 -160.000
155.000 3600.000 10 44 -160.000
156.000 3600.000 19 45 -160.000
157.000 3600.000 16 44 -160.000
158.000 3600.000 24 50 -160.000
159.000 3600.000 18 59 -160.000
160.000 3600.000 29 65 -160.000
161.000 3600.000 24 60 -160.000
162.000 3600.000 28 52 -160.000
163.000 3600.000 31 70 -160.000
164.000 3600.000 22 56 -160.000
165.000 3600.000 25 44 -160.000
166.000 3600.000 16 42 -160.000
167.000 3600.000 26 34 -160.000
168.000 3600.000 13 32 -160.000
