#  ps_pos exposure_time(s) O-Beam H-Beam Monitor AUX-Beam time(s) O+H+AUX encod1 encod2
-0.197754 20.0 420 2480 124433 1131 3776270497 4031 0.000000 0.000000
0.010986 20.0 430 2695 124489 914 3776270524 4039 0.000000 0.000000
0.197754 20.0 339 3226 125128 576 3776270550 4141 0.000000 0.000000
0.395508 20.0 235 3453 124220 305 3776270577 3993 0.000000 0.000000
0.604248 20.0 216 3835 124799 218 3776270604 4269 0.000000 0.000000
0.802002 20.0 150 3671 124010 284 3776270630 4105 0.000000 0.000000
0.988769 20.0 201 3322 124891 576 3776270657 4099 0.000000 0.000000
1.186523 20.0 254 2797 124871 928 3776270684 3979 0.000000 0.000000
1.395264 20.0 319 2540 124315 1068 3776270710 3927 0.000000 0.000000
1.604004 20.0 393 2350 124238 1264 3776270737 4007 0.000000 0.000000
1.801758 20.0 373 2358 124488 1133 3776270764 3864 0.000000 0.000000
1.999512 20.0 388 2570 124161 1000 3776270791 3958 0.000000 0.000000
2.197266 20.0 366 3018 124517 685 3776270818 4069 0.000000 0.000000
2.384033 20.0 254 3490 124184 307 3776270844 4051 0.000000 0.000000
2.603760 20.0 191 3795 123931 227 3776270871 4213 0.000000 0.000000
2.801514 20.0 178 3594 124706 321 3776270898 4093 0.000000 0.000000
2.999268 20.0 181 3365 124970 521 3776270925 4067 0.000000 0.000000
