* begin:	17/09/2023 10:44:16
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2+A1_19pt_pi8_1500s.cfg
*
* no cfg file, sc file created manually
* 0	0.1495000	5.0	16128	43	30813	38342	3777786560	16171	0.0000000	0.0000000
* Date: 17/09/2023	Time: 11:09
* Pulsetime (탎):0.000003	Looptime (탎): 434.000000	BinWidth (탎): 3.000000	BinCount: 145	measured time (s): 1500.001000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1500.00	60	155
1	3.00	1500.00	124	334
2	6.00	1500.00	117	323
3	9.00	1500.00	105	333
4	12.00	1500.00	119	337
5	15.00	1500.00	110	298
6	18.00	1500.00	104	317
7	21.00	1500.00	108	259
8	24.00	1500.00	95	305
9	27.00	1500.00	102	268
10	30.00	1500.00	96	239
11	33.00	1500.00	108	257
12	36.00	1500.00	112	277
13	39.00	1500.00	99	267
14	42.00	1500.00	90	269
15	45.00	1500.00	102	269
16	48.00	1500.00	111	291
17	51.00	1500.00	101	308
18	54.00	1500.00	107	303
19	57.00	1500.00	105	354
20	60.00	1500.00	125	301
21	63.00	1500.00	117	307
22	66.00	1500.00	113	259
23	69.00	1500.00	110	258
24	72.00	1500.00	103	250
25	75.00	1500.00	137	253
26	78.00	1500.00	125	218
27	81.00	1500.00	119	237
28	84.00	1500.00	151	214
29	87.00	1500.00	134	206
30	90.00	1500.00	136	207
31	93.00	1500.00	121	213
32	96.00	1500.00	120	225
33	99.00	1500.00	115	223
34	102.00	1500.00	142	217
35	105.00	1500.00	133	235
36	108.00	1500.00	105	226
37	111.00	1500.00	102	255
38	114.00	1500.00	94	258
39	117.00	1500.00	86	269
40	120.00	1500.00	113	313
41	123.00	1500.00	93	290
42	126.00	1500.00	101	312
43	129.00	1500.00	105	295
44	132.00	1500.00	107	272
45	135.00	1500.00	108	249
46	138.00	1500.00	121	280
47	141.00	1500.00	104	273
48	144.00	1500.00	113	259
49	147.00	1500.00	114	282
50	150.00	1500.00	108	264
51	153.00	1500.00	112	301
52	156.00	1500.00	118	297
53	159.00	1500.00	115	283
54	162.00	1500.00	116	267
55	165.00	1500.00	112	262
56	168.00	1500.00	103	257
57	171.00	1500.00	111	249
58	174.00	1500.00	126	302
59	177.00	1500.00	110	289
60	180.00	1500.00	114	257
61	183.00	1500.00	122	236
62	186.00	1500.00	128	233
63	189.00	1500.00	114	246
64	192.00	1500.00	123	230
65	195.00	1500.00	133	205
66	198.00	1500.00	109	229
67	201.00	1500.00	86	230
68	204.00	1500.00	114	212
69	207.00	1500.00	92	230
70	210.00	1500.00	109	227
71	213.00	1500.00	114	227
72	216.00	1500.00	127	209
73	219.00	1500.00	111	215
74	222.00	1500.00	107	261
75	225.00	1500.00	94	247
76	228.00	1500.00	112	276
77	231.00	1500.00	102	273
78	234.00	1500.00	130	309
79	237.00	1500.00	98	320
80	240.00	1500.00	107	341
81	243.00	1500.00	100	346
82	246.00	1500.00	106	385
83	249.00	1500.00	99	346
84	252.00	1500.00	111	347
85	255.00	1500.00	116	349
86	258.00	1500.00	110	327
87	261.00	1500.00	113	307
88	264.00	1500.00	101	276
89	267.00	1500.00	127	264
90	270.00	1500.00	109	262
91	273.00	1500.00	131	229
92	276.00	1500.00	137	247
93	279.00	1500.00	149	222
94	282.00	1500.00	107	223
95	285.00	1500.00	108	222
96	288.00	1500.00	130	201
97	291.00	1500.00	138	202
98	294.00	1500.00	97	253
99	297.00	1500.00	94	237
100	300.00	1500.00	104	206
101	303.00	1500.00	103	238
102	306.00	1500.00	108	258
103	309.00	1500.00	119	222
104	312.00	1500.00	112	269
105	315.00	1500.00	105	276
106	318.00	1500.00	109	281
107	321.00	1500.00	116	280
108	324.00	1500.00	104	312
109	327.00	1500.00	115	303
110	330.00	1500.00	119	301
111	333.00	1500.00	132	283
112	336.00	1500.00	104	290
113	339.00	1500.00	109	272
114	342.00	1500.00	117	284
115	345.00	1500.00	104	287
116	348.00	1500.00	103	306
117	351.00	1500.00	97	257
118	354.00	1500.00	111	268
119	357.00	1500.00	124	282
120	360.00	1500.00	113	270
121	363.00	1500.00	91	282
122	366.00	1500.00	100	299
123	369.00	1500.00	91	265
124	372.00	1500.00	99	311
125	375.00	1500.00	105	261
126	378.00	1500.00	102	296
127	381.00	1500.00	105	241
128	384.00	1500.00	118	280
129	387.00	1500.00	104	239
130	390.00	1500.00	110	243
131	393.00	1500.00	112	243
132	396.00	1500.00	115	222
133	399.00	1500.00	104	201
134	402.00	1500.00	110	212
135	405.00	1500.00	109	217
136	408.00	1500.00	114	194
137	411.00	1500.00	119	208
138	414.00	1500.00	118	212
139	417.00	1500.00	115	234
140	420.00	1500.00	101	239
141	423.00	1500.00	121	219
142	426.00	1500.00	100	245
143	429.00	1500.00	106	269
144	432.00	1500.00	111	267
* end: 17/09/2023 11:09:22
