# Coil_pos O-Beam err ps_pos
0.0000000 273.1585804 18.8414437 1.0253910
5.0000000 478.1375219 24.8797106 1.0253910
10.0000000 634.3344122 28.5306852 1.0253910
15.0000000 686.8354672 29.4788059 1.0253910
20.0000000 637.6766494 28.0178515 1.0253910
25.0000000 479.4141995 23.8537209 1.0253910
30.0000000 257.1124409 17.0293864 1.0253910
35.0000000 106.2665525 10.3440804 1.0253910
40.0000000 62.5467270 8.3066239 1.0253910
45.0000000 154.3241750 14.2126704 1.0253910
50.0000000 355.6881163 21.5174348 1.0253910
55.0000000 528.3612732 26.2488095 1.0253910
60.0000000 737.4508199 30.3809151 1.0253910
65.0000000 637.2836331 28.4429253 1.0253910
70.0000000 571.1251822 26.3818119 1.0253910
75.0000000 406.5568363 21.7025344 1.0253910
80.0000000 188.5260509 14.2828569 1.0253910
85.0000000 61.7321503 7.7459667 1.0253910
90.0000000 81.0421743 10.0498756 1.0253910
95.0000000 221.4479188 17.1172428 1.0253910
