# BinNR microsec O-Beam AUX chi(deg)
0.000 3600.020 13 36 -120.000
1.000 3600.020 30 69 -120.000
2.000 3600.020 20 68 -120.000
3.000 3600.020 20 58 -120.000
4.000 3600.020 28 71 -120.000
5.000 3600.020 26 49 -120.000
6.000 3600.020 32 53 -120.000
7.000 3600.020 27 41 -120.000
8.000 3600.020 25 50 -120.000
9.000 3600.020 25 31 -120.000
10.000 3600.020 24 43 -120.000
11.000 3600.020 22 41 -120.000
12.000 3600.020 29 48 -120.000
13.000 3600.020 26 44 -120.000
14.000 3600.020 27 69 -120.000
15.000 3600.020 13 63 -120.000
16.000 3600.020 29 76 -120.000
17.000 3600.020 27 70 -120.000
18.000 3600.020 25 64 -120.000
19.000 3600.020 32 62 -120.000
20.000 3600.020 22 70 -120.000
21.000 3600.020 24 63 -120.000
22.000 3600.020 31 47 -120.000
23.000 3600.020 27 47 -120.000
24.000 3600.020 25 61 -120.000
25.000 3600.020 35 46 -120.000
26.000 3600.020 29 34 -120.000
27.000 3600.020 24 36 -120.000
28.000 3600.020 18 41 -120.000
29.000 3600.020 31 49 -120.000
30.000 3600.020 29 66 -120.000
31.000 3600.020 24 64 -120.000
32.000 3600.020 25 50 -120.000
33.000 3600.020 27 82 -120.000
34.000 3600.020 30 87 -120.000
35.000 3600.020 24 81 -120.000
36.000 3600.020 21 75 -120.000
37.000 3600.020 35 70 -120.000
38.000 3600.020 35 73 -120.000
39.000 3600.020 19 66 -120.000
40.000 3600.020 27 45 -120.000
41.000 3600.020 23 48 -120.000
42.000 3600.020 26 49 -120.000
43.000 3600.020 27 53 -120.000
44.000 3600.020 25 36 -120.000
45.000 3600.020 22 44 -120.000
46.000 3600.020 29 46 -120.000
47.000 3600.020 31 74 -120.000
48.000 3600.020 25 55 -120.000
49.000 3600.020 28 71 -120.000
50.000 3600.020 28 78 -120.000
51.000 3600.020 24 89 -120.000
52.000 3600.020 34 90 -120.000
53.000 3600.020 28 82 -120.000
54.000 3600.020 27 90 -120.000
55.000 3600.020 35 55 -120.000
56.000 3600.020 33 71 -120.000
57.000 3600.020 36 52 -120.000
58.000 3600.020 27 49 -120.000
59.000 3600.020 26 53 -120.000
60.000 3600.020 33 56 -120.000
61.000 3600.020 17 50 -120.000
62.000 3600.020 29 63 -120.000
63.000 3600.020 30 66 -120.000
64.000 3600.020 22 85 -120.000
65.000 3600.020 28 71 -120.000
66.000 3600.020 27 101 -120.000
67.000 3600.020 20 96 -120.000
68.000 3600.020 36 88 -120.000
69.000 3600.020 35 92 -120.000
70.000 3600.020 27 83 -120.000
71.000 3600.020 24 64 -120.000
72.000 3600.020 32 82 -120.000
73.000 3600.020 23 50 -120.000
74.000 3600.020 32 55 -120.000
75.000 3600.020 27 49 -120.000
76.000 3600.020 28 47 -120.000
77.000 3600.020 40 66 -120.000
78.000 3600.020 33 52 -120.000
79.000 3600.020 33 68 -120.000
80.000 3600.020 26 72 -120.000
81.000 3600.020 24 72 -120.000
82.000 3600.020 24 84 -120.000
83.000 3600.020 36 89 -120.000
84.000 3600.020 25 92 -120.000
85.000 3600.020 31 83 -120.000
86.000 3600.020 32 80 -120.000
87.000 3600.020 29 72 -120.000
88.000 3600.020 18 65 -120.000
89.000 3600.020 29 55 -120.000
90.000 3600.020 27 59 -120.000
91.000 3600.020 27 59 -120.000
92.000 3600.020 28 38 -120.000
93.000 3600.020 20 33 -120.000
94.000 3600.020 29 55 -120.000
95.000 3600.020 30 58 -120.000
96.000 3600.020 13 74 -120.000
97.000 3600.020 22 67 -120.000
98.000 3600.020 26 80 -120.000
99.000 3600.020 20 77 -120.000
100.000 3600.020 22 90 -120.000
101.000 3600.020 37 81 -120.000
102.000 3600.020 21 88 -120.000
103.000 3600.020 26 62 -120.000
104.000 3600.020 16 67 -120.000
105.000 3600.020 24 58 -120.000
106.000 3600.020 23 57 -120.000
107.000 3600.020 20 50 -120.000
108.000 3600.020 24 58 -120.000
109.000 3600.020 21 58 -120.000
110.000 3600.020 30 60 -120.000
111.000 3600.020 28 60 -120.000
112.000 3600.020 26 72 -120.000
113.000 3600.020 34 84 -120.000
114.000 3600.020 22 84 -120.000
115.000 3600.020 22 76 -120.000
116.000 3600.020 23 90 -120.000
117.000 3600.020 17 83 -120.000
118.000 3600.020 28 89 -120.000
119.000 3600.020 20 56 -120.000
120.000 3600.020 21 83 -120.000
121.000 3600.020 26 77 -120.000
122.000 3600.020 24 44 -120.000
123.000 3600.020 22 41 -120.000
124.000 3600.020 21 49 -120.000
125.000 3600.020 28 51 -120.000
126.000 3600.020 22 58 -120.000
127.000 3600.020 19 64 -120.000
128.000 3600.020 25 64 -120.000
129.000 3600.020 23 78 -120.000
130.000 3600.020 29 97 -120.000
131.000 3600.020 32 93 -120.000
132.000 3600.020 25 83 -120.000
133.000 3600.020 19 70 -120.000
134.000 3600.020 19 69 -120.000
135.000 3600.020 28 82 -120.000
136.000 3600.020 28 56 -120.000
137.000 3600.020 15 62 -120.000
138.000 3600.020 23 41 -120.000
139.000 3600.020 18 47 -120.000
140.000 3600.020 30 47 -120.000
141.000 3600.020 25 55 -120.000
142.000 3600.020 23 65 -120.000
143.000 3600.020 24 56 -120.000
144.000 3600.020 29 64 -120.000
145.000 3600.020 37 80 -120.000
146.000 3600.020 31 100 -120.000
147.000 3600.020 30 84 -120.000
148.000 3600.020 33 95 -120.000
149.000 3600.020 22 85 -120.000
150.000 3600.020 32 91 -120.000
151.000 3600.020 24 77 -120.000
152.000 3600.020 25 62 -120.000
153.000 3600.020 21 44 -120.000
154.000 3600.020 21 43 -120.000
155.000 3600.020 17 50 -120.000
156.000 3600.020 25 47 -120.000
157.000 3600.020 26 47 -120.000
158.000 3600.020 22 51 -120.000
159.000 3600.020 18 77 -120.000
160.000 3600.020 30 74 -120.000
161.000 3600.020 22 78 -120.000
162.000 3600.020 28 86 -120.000
163.000 3600.020 25 80 -120.000
164.000 3600.020 33 88 -120.000
165.000 3600.020 23 67 -120.000
166.000 3600.020 24 74 -120.000
167.000 3600.020 25 86 -120.000
168.000 3600.020 20 75 -120.000
169.000 3600.020 30 61 -120.000
170.000 3600.020 28 51 -120.000
171.000 3600.020 23 50 -120.000
172.000 3600.020 22 47 -120.000
173.000 3600.020 26 55 -120.000
174.000 3600.020 32 59 -120.000
175.000 3600.020 12 66 -120.000
176.000 3600.020 33 79 -120.000
177.000 3600.020 33 77 -120.000
178.000 3600.020 36 73 -120.000
179.000 3600.020 34 92 -120.000
180.000 3600.020 20 83 -120.000
181.000 3600.020 25 73 -120.000
182.000 3600.020 22 80 -120.000
183.000 3600.020 19 78 -120.000
184.000 3600.020 28 77 -120.000
185.000 3600.020 28 62 -120.000
186.000 3600.020 29 64 -120.000
187.000 3600.020 28 63 -120.000
188.000 3600.020 29 43 -120.000
189.000 3600.020 17 61 -120.000
190.000 3600.020 26 60 -120.000
191.000 3600.020 32 63 -120.000
192.000 3600.020 32 75 -120.000
193.000 3600.020 25 77 -120.000
194.000 3600.020 30 72 -120.000
195.000 3600.020 27 75 -120.000
196.000 3600.020 32 104 -120.000
197.000 3600.020 25 92 -120.000
198.000 3600.020 34 84 -120.000
199.000 3600.020 25 76 -120.000
200.000 3600.020 27 85 -120.000
201.000 3600.020 21 66 -120.000
