* begin:	10/09/2023 00:14:58
* script file:	D:\data\Cycle 192ter\exp_3-16-14\rawdata\sc\TOF_vs_chi_S2+A1_19pt.cfg
*
* no cfg file, sc file created manually
* 0	0.1480000	5.0	22933	370	32001	41198	3777143701	23303	0.0000000	0.0000000
* Date: 10/09/2023	Time: 00:35
* Pulsetime (탎):0.000003	Looptime (탎): 404.000000	BinWidth (탎): 3.000000	BinCount: 135	measured time (s): 1200.012000
* Bin NR >>  탎  >>  rec.time  >>  Counts O  >>  Counts AUX
* begin of data:
0	0.00	1200.01	85	126
1	3.00	1200.01	193	245
2	6.00	1200.01	184	254
3	9.00	1200.01	195	240
4	12.00	1200.01	179	265
5	15.00	1200.01	195	269
6	18.00	1200.01	150	238
7	21.00	1200.01	166	251
8	24.00	1200.01	162	237
9	27.00	1200.01	208	237
10	30.00	1200.01	218	249
11	33.00	1200.01	205	237
12	36.00	1200.01	268	249
13	39.00	1200.01	273	255
14	42.00	1200.01	296	227
15	45.00	1200.01	263	257
16	48.00	1200.01	263	249
17	51.00	1200.01	260	221
18	54.00	1200.01	225	258
19	57.00	1200.01	193	271
20	60.00	1200.01	179	238
21	63.00	1200.01	148	266
22	66.00	1200.01	120	257
23	69.00	1200.01	104	231
24	72.00	1200.01	96	222
25	75.00	1200.01	83	195
26	78.00	1200.01	85	164
27	81.00	1200.01	91	153
28	84.00	1200.01	92	134
29	87.00	1200.01	97	136
30	90.00	1200.01	138	169
31	93.00	1200.01	142	173
32	96.00	1200.01	182	202
33	99.00	1200.01	209	240
34	102.00	1200.01	230	312
35	105.00	1200.01	240	358
36	108.00	1200.01	299	357
37	111.00	1200.01	285	358
38	114.00	1200.01	316	320
39	117.00	1200.01	296	276
40	120.00	1200.01	275	233
41	123.00	1200.01	271	189
42	126.00	1200.01	261	162
43	129.00	1200.01	215	220
44	132.00	1200.01	176	279
45	135.00	1200.01	180	404
46	138.00	1200.01	134	540
47	141.00	1200.01	130	692
48	144.00	1200.01	94	787
49	147.00	1200.01	114	787
50	150.00	1200.01	77	779
51	153.00	1200.01	97	654
52	156.00	1200.01	100	599
53	159.00	1200.01	109	409
54	162.00	1200.01	125	258
55	165.00	1200.01	139	157
56	168.00	1200.01	161	114
57	171.00	1200.01	212	102
58	174.00	1200.01	215	155
59	177.00	1200.01	257	164
60	180.00	1200.01	258	199
61	183.00	1200.01	287	213
62	186.00	1200.01	290	179
63	189.00	1200.01	257	125
64	192.00	1200.01	203	99
65	195.00	1200.01	191	125
66	198.00	1200.01	156	221
67	201.00	1200.01	130	306
68	204.00	1200.01	110	484
69	207.00	1200.01	104	626
70	210.00	1200.01	96	751
71	213.00	1200.01	124	831
72	216.00	1200.01	118	870
73	219.00	1200.01	142	836
74	222.00	1200.01	159	896
75	225.00	1200.01	155	770
76	228.00	1200.01	167	617
77	231.00	1200.01	165	456
78	234.00	1200.01	180	395
79	237.00	1200.01	170	205
80	240.00	1200.01	144	139
81	243.00	1200.01	158	96
82	246.00	1200.01	188	105
83	249.00	1200.01	138	110
84	252.00	1200.01	165	129
85	255.00	1200.01	143	130
86	258.00	1200.01	161	111
87	261.00	1200.01	167	135
88	264.00	1200.01	164	115
89	267.00	1200.01	165	143
90	270.00	1200.01	166	214
91	273.00	1200.01	167	326
92	276.00	1200.01	151	480
93	279.00	1200.01	161	632
94	282.00	1200.01	154	686
95	285.00	1200.01	167	714
96	288.00	1200.01	155	669
97	291.00	1200.01	153	653
98	294.00	1200.01	186	506
99	297.00	1200.01	170	372
100	300.00	1200.01	159	259
101	303.00	1200.01	185	157
102	306.00	1200.01	139	113
103	309.00	1200.01	171	127
104	312.00	1200.01	151	111
105	315.00	1200.01	145	104
106	318.00	1200.01	161	128
107	321.00	1200.01	173	164
108	324.00	1200.01	157	234
109	327.00	1200.01	166	310
110	330.00	1200.01	165	374
111	333.00	1200.01	174	365
112	336.00	1200.01	171	334
113	339.00	1200.01	168	280
114	342.00	1200.01	128	244
115	345.00	1200.01	180	189
116	348.00	1200.01	150	209
117	351.00	1200.01	146	249
118	354.00	1200.01	152	224
119	357.00	1200.01	179	220
120	360.00	1200.01	165	242
121	363.00	1200.01	128	242
122	366.00	1200.01	176	266
123	369.00	1200.01	146	285
124	372.00	1200.01	135	277
125	375.00	1200.01	124	273
126	378.00	1200.01	124	237
127	381.00	1200.01	112	266
128	384.00	1200.01	108	254
129	387.00	1200.01	114	258
130	390.00	1200.01	117	227
131	393.00	1200.01	130	251
132	396.00	1200.01	138	233
133	399.00	1200.01	151	280
134	402.00	1200.01	168	227
* end: 10/09/2023 00:35:04
