# Coil O-Beam err ps_pos
-1.4000000 0.0763436 0.0029298 0.5712890
-1.2000000 0.0531459 0.0024157 0.5712890
-1.0000000 0.0282387 0.0017615 0.5712890
-0.8000000 0.0123751 0.0011853 0.5712890
-0.6000000 0.0061638 0.0008311 0.5712890
-0.4000000 0.0126183 0.0011923 0.5712890
-0.2000000 0.0299537 0.0018400 0.5712890
0.0000000 0.0602857 0.0026039 0.5712890
0.2000000 0.0829149 0.0030419 0.5712890
0.4000000 0.0971024 0.0032770 0.5712890
0.6000000 0.0962051 0.0032673 0.5712890
0.8000000 0.0844564 0.0030798 0.5712890
1.0000000 0.0604475 0.0025941 0.5712890
1.2000000 0.0343008 0.0019419 0.5712890
1.4000000 0.0111907 0.0011191 0.5712890
