# Coil O-Beam err ps_pos
-1.4000000 0.1624323 0.0047488 -0.8679200
-1.2000000 0.1223246 0.0041640 -0.8679200
-1.0000000 0.0695555 0.0031231 -0.8679200
-0.8000000 0.0322626 0.0021320 -0.8679200
-0.6000000 0.0130765 0.0013560 -0.8679200
-0.4000000 0.0204111 0.0017129 -0.8679200
-0.2000000 0.0490901 0.0026315 -0.8679200
0.0000000 0.1006362 0.0038146 -0.8679200
0.2000000 0.1494924 0.0045595 -0.8679200
0.4000000 0.1731444 0.0049289 -0.8679200
0.6000000 0.1816759 0.0050840 -0.8679200
0.8000000 0.1588093 0.0047560 -0.8679200
1.0000000 0.1219919 0.0041194 -0.8679200
1.2000000 0.0726012 0.0032054 -0.8679200
1.4000000 0.0360135 0.0023008 -0.8679200
