# Coil O-Beam err ps_pos
-1.4000000 0.1019412 0.0035278 0.6811520
-1.2000000 0.0725533 0.0029644 0.6811520
-1.0000000 0.0435735 0.0023029 0.6811520
-0.8000000 0.0178203 0.0014698 0.6811520
-0.6000000 0.0065677 0.0008938 0.6811520
-0.4000000 0.0160799 0.0013996 0.6811520
-0.2000000 0.0405811 0.0022073 0.6811520
0.0000000 0.0755643 0.0030446 0.6811520
0.2000000 0.1048172 0.0035618 0.6811520
0.4000000 0.1269226 0.0039207 0.6811520
0.6000000 0.1201811 0.0038351 0.6811520
0.8000000 0.1106815 0.0036570 0.6811520
1.0000000 0.0718923 0.0029399 0.6811520
1.2000000 0.0448000 0.0023482 0.6811520
1.4000000 0.0180071 0.0014802 0.6811520
