# Coil O-Beam err ps_pos
-1.4000000 0.1442203 0.0044339 -0.7360840
-1.2000000 0.1030188 0.0037344 -0.7360840
-1.0000000 0.0638038 0.0029399 -0.7360840
-0.8000000 0.0292870 0.0020020 -0.7360840
-0.6000000 0.0110972 0.0012407 -0.7360840
-0.4000000 0.0148360 0.0014210 -0.7360840
-0.2000000 0.0455028 0.0024569 -0.7360840
0.0000000 0.0894364 0.0034892 -0.7360840
0.2000000 0.1279352 0.0041551 -0.7360840
0.4000000 0.1495239 0.0044779 -0.7360840
0.6000000 0.1627374 0.0046822 -0.7360840
0.8000000 0.1575463 0.0046138 -0.7360840
1.0000000 0.1136668 0.0038987 -0.7360840
1.2000000 0.0664241 0.0029916 -0.7360840
1.4000000 0.0299555 0.0020105 -0.7360840
