# Coil O-Beam err ps_pos
-1.4000000 0.0454370 0.0014812 -0.0988770
-1.2000000 0.0327592 0.0012572 -0.0988770
-1.0000000 0.0209359 0.0010004 -0.0988770
-0.8000000 0.0110232 0.0007269 -0.0988770
-0.6000000 0.0037897 0.0004291 -0.0988770
-0.4000000 0.0051888 0.0004993 -0.0988770
-0.2000000 0.0134443 0.0008020 -0.0988770
0.0000000 0.0238526 0.0010657 -0.0988770
0.2000000 0.0397389 0.0013760 -0.0988770
0.4000000 0.0483926 0.0015318 -0.0988770
0.6000000 0.0514299 0.0015723 -0.0988770
0.8000000 0.0431758 0.0014392 -0.0988770
1.0000000 0.0357451 0.0013087 -0.0988770
1.2000000 0.0205723 0.0010014 -0.0988770
1.4000000 0.0087786 0.0006472 -0.0988770
