# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 1149 5783 639376 7873 3764424418 6932 0.0000000 0.0000000 108.3750000
5.0000000 60.0 1876 5819 641514 7969 3764424485 7695 0.0000000 0.0000000 108.3750000
10.0000000 60.0 2445 5778 636480 8062 3764424553 8223 0.0000000 0.0000000 108.3750000
15.0000000 60.0 2513 5803 639983 7950 3764424621 8316 0.0000000 0.0000000 108.3750000
20.0000000 60.0 2119 5770 637834 8059 3764424688 7889 0.0000000 0.0000000 108.3750000
25.0000000 60.0 1331 5770 637550 7919 3764424756 7101 0.0000000 0.0000000 108.3750000
30.0000000 60.0 613 5674 641338 7953 3764424823 6287 0.0000000 0.0000000 108.3750000
35.0000000 60.0 159 5722 642514 7961 3764424891 5881 0.0000000 0.0000000 108.3750000
40.0000000 60.0 177 5811 640566 7968 3764424958 5988 0.0000000 0.0000000 108.3750000
45.0000000 60.0 669 5792 641737 7959 3764425026 6461 0.0000000 0.0000000 108.3750000
50.0000000 60.0 1354 5752 641167 7977 3764425094 7106 0.0000000 0.0000000 108.3750000
55.0000000 60.0 2077 5658 638897 7977 3764425161 7735 0.0000000 0.0000000 108.3750000
60.0000000 60.0 2452 5750 635794 7923 3764425229 8202 0.0000000 0.0000000 108.3750000
65.0000000 60.0 2346 5622 641620 7973 3764425296 7968 0.0000000 0.0000000 108.3750000
70.0000000 60.0 1724 5895 639111 7955 3764425364 7619 0.0000000 0.0000000 108.3750000
75.0000000 60.0 1106 5799 637718 7872 3764425431 6905 0.0000000 0.0000000 108.3750000
80.0000000 60.0 396 5900 636420 7924 3764425499 6296 0.0000000 0.0000000 108.3750000
85.0000000 60.0 120 5932 640838 7897 3764425566 6052 0.0000000 0.0000000 108.3750000
90.0000000 60.0 336 5817 634866 7897 3764425634 6153 0.0000000 0.0000000 108.3750000
95.0000000 60.0 1044 5929 640404 7828 3764425701 6973 0.0000000 0.0000000 108.3750000
