# Position(mm) exposure_time(s) O-Beam H-Beam Monitor H2-Beam time(s) O+H encod1 encod2 phaseshif_pos
0.0000000 60.0 275 10286 623032 8115 3764438529 10561 0.0000000 0.0000000 108.8251950
5.0000000 60.0 400 10369 626026 7975 3764438597 10769 0.0000000 0.0000000 108.8251950
10.0000000 60.0 580 10274 635189 8013 3764438665 10854 0.0000000 0.0000000 108.8251950
15.0000000 60.0 666 10194 621900 7940 3764438732 10860 0.0000000 0.0000000 108.8251950
20.0000000 60.0 606 10358 622456 7918 3764438800 10964 0.0000000 0.0000000 108.8251950
25.0000000 60.0 435 10212 624784 8091 3764438867 10647 0.0000000 0.0000000 108.8251950
30.0000000 60.0 238 10219 623697 8018 3764438935 10457 0.0000000 0.0000000 108.8251950
35.0000000 60.0 101 10242 621417 7812 3764439002 10343 0.0000000 0.0000000 108.8251950
40.0000000 60.0 79 10505 625177 7971 3764439070 10584 0.0000000 0.0000000 108.8251950
45.0000000 60.0 166 10376 623019 8060 3764439137 10542 0.0000000 0.0000000 108.8251950
50.0000000 60.0 300 10379 618899 8030 3764439205 10679 0.0000000 0.0000000 108.8251950
55.0000000 60.0 476 10299 620672 7898 3764439272 10775 0.0000000 0.0000000 108.8251950
60.0000000 60.0 613 10458 639029 7850 3764439340 11071 0.0000000 0.0000000 108.8251950
65.0000000 60.0 653 10270 613864 7953 3764439408 10923 0.0000000 0.0000000 108.8251950
70.0000000 60.0 516 10334 621859 7982 3764439475 10850 0.0000000 0.0000000 108.8251950
75.0000000 60.0 279 10453 632640 8128 3764439543 10732 0.0000000 0.0000000 108.8251950
80.0000000 60.0 167 10693 631203 8023 3764439610 10860 0.0000000 0.0000000 108.8251950
85.0000000 60.0 79 10369 631503 8034 3764439678 10448 0.0000000 0.0000000 108.8251950
90.0000000 60.0 95 10425 651446 7937 3764439745 10520 0.0000000 0.0000000 108.8251950
95.0000000 60.0 260 10310 648159 7896 3764439813 10570 0.0000000 0.0000000 108.8251950
